Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
08/08/2023,2023,August,Onion,569.33,2223.96,1660.22,34431.75,63
09/08/2023,2023,September,Onion,559.42,2478.36,1779.12,21264.9,47
10/08/2023,2023,October,Onion,955.3,2736.07,1992.96,10504.23,25
11/08/2023,2023,November,Onion,1450.4,4757.85,3459.71,13310.0,35
12/08/2023,2023,December,Onion,1167.89,3683.17,2511.22,10806.0,38
01/09/2023,2023,January,Onion,200.0,1800.0,1200.0,23.0,1
02/09/2023,2023,February,Onion,360.45,1375.06,950.98,34695.0,47
03/09/2023,2023,March,Onion,299.92,1239.63,784.79,39074.0,52
04/09/2023,2023,April,Onion,332.89,980.57,705.94,5732.0,29
05/09/2023,2023,May,Onion,257.85,1122.4,687.02,37261.53,51
06/09/2023,2023,June,Onion,284.33,1385.44,853.54,28310.92,46
07/09/2023,2023,July,Onion,564.46,1757.61,1200.92,13295.25,26
08/09/2023,2023,August,Onion,508.79,2137.15,1613.09,35160.58,53
09/09/2023,2023,September,Onion,581.91,2745.03,1925.76,13563.25,39
10/09/2023,2023,October,Onion,726.68,2847.34,2193.63,30984.87,44
11/09/2023,2023,November,Onion,1523.73,4826.44,3499.47,8070.0,32
12/09/2023,2023,December,Onion,768.84,4058.34,2647.16,18203.0,33
01/10/2023,2023,January,Onion,450.32,1643.66,1301.95,11711.0,23
02/10/2023,2023,February,Onion,350.59,1344.21,920.0,32602.0,43
03/10/2023,2023,March,Onion,292.65,1213.75,789.35,38818.0,42
04/10/2023,2023,April,Onion,248.8,960.66,629.65,34963.0,52
05/10/2023,2023,May,Onion,217.68,1111.8,670.92,34196.76,46
06/10/2023,2023,June,Onion,267.63,1365.74,842.04,24795.96,45
07/10/2023,2023,July,Onion,329.06,1866.46,1146.31,53456.98,57
08/10/2023,2023,August,Onion,573.52,2385.17,1744.25,40118.32,62
09/10/2023,2023,September,Onion,814.01,2458.18,1730.21,10953.0,27
10/10/2023,2023,October,Onion,924.39,2892.84,2204.25,27592.9,50
11/10/2023,2023,November,Onion,1946.23,4659.49,3495.39,5883.0,23
12/10/2023,2023,December,Onion,1568.26,3888.75,2833.61,4839.0,23
01/11/2023,2023,January,Onion,499.58,1836.26,1279.12,36445.0,45
02/11/2023,2023,February,Onion,370.8,1324.03,922.9,20868.0,31
03/11/2023,2023,March,Onion,292.46,1248.55,770.35,37051.0,38
04/11/2023,2023,April,Onion,234.37,962.73,618.81,30535.0,58
05/11/2023,2023,May,Onion,254.58,1092.2,669.54,29848.15,52
06/11/2023,2023,June,Onion,410.25,1332.57,907.93,7455.0,26
07/11/2023,2023,July,Onion,376.02,1715.76,1161.73,40645.31,62
08/11/2023,2023,August,Onion,648.13,2680.75,2016.22,33098.5,53
09/11/2023,2023,September,Onion,529.6,2553.76,1847.65,28043.34,44
10/11/2023,2023,October,Onion,762.14,2848.69,2177.24,24214.99,44
11/11/2023,2023,November,Onion,1983.02,4801.19,3544.18,2191.0,17
12/11/2023,2023,December,Onion,902.79,3386.18,2429.13,17194.0,40
01/12/2023,2023,January,Onion,619.08,1853.52,1316.47,31624.0,40
02/12/2023,2023,February,Onion,470.19,1260.67,935.08,8113.0,27
03/12/2023,2023,March,Onion,328.92,1190.11,809.78,9115.0,25
04/12/2023,2023,April,Onion,229.06,992.78,631.04,36501.0,51
05/12/2023,2023,May,Onion,259.45,1097.52,665.51,26991.82,42
06/12/2023,2023,June,Onion,250.11,1448.14,841.55,45948.67,51
07/12/2023,2023,July,Onion,353.71,1856.46,1193.1,40763.83,62
08/12/2023,2023,August,Onion,600.85,2656.88,1967.1,34811.77,43
09/12/2023,2023,September,Onion,655.86,2559.87,1838.66,20377.98,41
10/12/2023,2023,October,Onion,799.34,2898.19,2227.76,27647.85,50
11/12/2023,2023,November,Onion,2534.0,4899.17,3792.89,1903.0,8
12/12/2023,2023,December,Onion,1136.57,3151.86,2334.4,13973.0,40
01/01/2024,2024,January,Onion,734.67,2188.2,1731.88,17586.0,42
02/01/2024,2024,February,Onion,371.71,1618.45,1198.45,28721.0,54
03/01/2024,2024,March,Onion,488.66,1893.79,1401.27,28476.1,50
04/01/2024,2024,April,Onion,577.21,1742.94,1241.95,15241.0,34
05/01/2024,2024,May,Onion,297.4,1578.94,1125.79,2480.2,14
06/01/2024,2024,June,Onion,749.87,2474.43,1767.02,24617.85,47
07/01/2024,2024,July,Onion,1297.02,3253.03,2813.96,28236.74,51
08/01/2024,2024,August,Onion,1114.92,2917.13,2494.0,26386.88,63
09/01/2024,2024,September,Onion,1771.01,4164.41,3376.01,5993.79,23
10/01/2024,2024,October,Onion,1640.56,4459.02,3499.03,14726.88,50
11/01/2024,2024,November,Onion,1752.01,4744.59,3316.4,714.5,10
12/01/2024,2024,December,Onion,1101.94,5558.36,3328.81,1124.3,9
01/02/2024,2024,January,Onion,615.0,2676.07,1840.14,27210.0,47
02/02/2024,2024,February,Onion,368.96,1606.27,1184.37,25501.0,49
03/02/2024,2024,March,Onion,617.83,1927.2,1468.0,22060.1,43
04/02/2024,2024,April,Onion,545.35,1760.06,1244.32,12229.8,42
05/02/2024,2024,May,Onion,459.01,1586.19,1187.88,18586.6,44
06/02/2024,2024,June,Onion,942.6,2519.75,1775.45,4778.5,26
07/02/2024,2024,July,Onion,1036.06,3292.73,2740.34,21964.74,56
08/02/2024,2024,August,Onion,952.32,2930.19,2402.08,22058.4,54
09/02/2024,2024,September,Onion,1783.81,4351.12,3608.88,8137.6,31
10/02/2024,2024,October,Onion,1844.51,4227.52,3496.82,4081.8,27
11/02/2024,2024,November,Onion,1301.67,4927.97,3145.7,2793.4,20
12/02/2024,2024,December,Onion,1030.58,5430.21,3479.73,34092.26,51
01/03/2024,2024,January,Onion,683.77,2357.88,1845.54,28527.0,47
02/03/2024,2024,February,Onion,312.81,1596.2,1140.17,30478.0,44
03/03/2024,2024,March,Onion,789.89,2083.3,1491.13,9382.6,23
04/03/2024,2024,April,Onion,558.29,1702.64,1270.12,14730.4,41
05/03/2024,2024,May,Onion,531.76,1872.12,1320.78,13250.0,44
06/03/2024,2024,June,Onion,687.14,2340.57,1817.0,29219.16,52
07/03/2024,2024,July,Onion,1184.37,3257.63,2702.67,24496.05,55
08/03/2024,2024,August,Onion,1039.56,2912.25,2488.34,17279.8,49
09/03/2024,2024,September,Onion,1943.28,4767.34,3969.7,17596.85,51
10/03/2024,2024,October,Onion,1532.42,4588.03,3722.8,13497.81,56
11/03/2024,2024,November,Onion,715.62,3927.42,2747.34,1480.96,16
12/03/2024,2024,December,Onion,1232.63,5646.84,3490.55,23139.6,52
01/04/2024,2024,January,Onion,505.08,2382.6,1699.2,33833.0,50
02/04/2024,2024,February,Onion,519.62,1752.67,1193.43,7358.0,22
03/04/2024,2024,March,Onion,602.14,1969.13,1504.95,30311.3,51
04/04/2024,2024,April,Onion,559.66,1626.8,1242.5,17484.7,39
05/04/2024,2024,May,Onion,663.43,2088.52,1603.82,26024.21,46
06/04/2024,2024,June,Onion,797.15,2437.85,1893.0,12976.72,42
07/04/2024,2024,July,Onion,1135.4,3283.59,2721.38,28182.43,56
08/04/2024,2024,August,Onion,1288.99,2989.1,2409.82,5967.71,31
09/04/2024,2024,September,Onion,1781.32,4417.98,3733.9,24601.93,51
10/04/2024,2024,October,Onion,1553.94,4837.16,3713.15,13410.16,52
11/04/2024,2024,November,Onion,1465.53,5770.52,3700.71,11413.5,31
12/04/2024,2024,December,Onion,1061.5,5280.36,3540.4,24860.04,51
01/05/2024,2024,January,Onion,546.52,2285.21,1663.2,28095.0,45
02/05/2024,2024,February,Onion,350.4,1552.13,1120.17,32648.0,47
03/05/2024,2024,March,Onion,635.31,1932.63,1493.98,23169.2,48
04/05/2024,2024,April,Onion,488.94,1632.34,1210.99,17578.15,37
05/05/2024,2024,May,Onion,725.3,2347.66,1607.81,8184.68,27
06/05/2024,2024,June,Onion,806.36,2534.01,1953.99,17129.01,48
07/05/2024,2024,July,Onion,949.47,3251.57,2568.35,20353.62,53
08/05/2024,2024,August,Onion,1078.42,2982.29,2551.65,23518.86,54
09/05/2024,2024,September,Onion,1852.95,4386.35,3758.37,25955.8,58
10/05/2024,2024,October,Onion,1533.93,4791.5,3659.68,16131.51,50
11/05/2024,2024,November,Onion,1414.3,6166.36,3690.31,9057.54,43
12/05/2024,2024,December,Onion,960.49,4760.01,3217.97,35119.49,58
01/06/2024,2024,January,Onion,419.87,2306.72,1596.06,33440.0,41
02/06/2024,2024,February,Onion,430.17,1593.89,1109.51,26578.0,49
03/06/2024,2024,March,Onion,627.48,1977.87,1560.43,26115.2,50
04/06/2024,2024,April,Onion,509.22,1620.1,1186.26,21313.8,39
05/06/2024,2024,May,Onion,569.62,2135.17,1600.74,51329.38,47
06/06/2024,2024,June,Onion,824.24,2613.27,2114.74,21442.27,53
07/06/2024,2024,July,Onion,1071.74,3144.15,2626.31,21802.06,51
08/06/2024,2024,August,Onion,1183.81,3102.37,2584.24,20987.05,59
09/06/2024,2024,September,Onion,1667.76,4313.24,3575.47,17880.45,48
10/06/2024,2024,October,Onion,1956.53,4747.55,3744.78,5978.44,27
11/06/2024,2024,November,Onion,1233.17,6206.08,3873.5,11442.6,38
12/06/2024,2024,December,Onion,1199.25,9101.96,3624.37,18861.08,46
01/07/2024,2024,January,Onion,842.32,2253.0,1657.45,8802.0,21
02/07/2024,2024,February,Onion,386.3,1513.11,1087.28,28440.0,46
03/07/2024,2024,March,Onion,710.75,2038.76,1603.22,24055.1,46
04/07/2024,2024,April,Onion,648.88,1627.5,1199.63,8107.94,29
05/07/2024,2024,May,Onion,688.89,2015.28,1528.97,31551.58,51
06/07/2024,2024,June,Onion,801.51,2746.93,2213.95,22543.36,52
07/07/2024,2024,July,Onion,1195.27,3205.46,2452.53,7887.3,26
08/07/2024,2024,August,Onion,1243.25,3209.39,2785.49,23806.17,50
09/07/2024,2024,September,Onion,1754.93,4215.7,3513.49,7320.0,26
10/07/2024,2024,October,Onion,1467.34,4806.86,3191.97,10494.3,20
11/07/2024,2024,November,Onion,1470.55,5966.16,3936.98,21423.71,54
12/07/2024,2024,December,Onion,967.59,5726.78,3682.88,22596.3,46
01/08/2024,2024,January,Onion,400.59,2169.24,1560.01,43978.0,46
02/08/2024,2024,February,Onion,352.55,1529.3,1102.58,33042.0,51
03/08/2024,2024,March,Onion,534.24,1968.7,1317.97,8237.17,28
04/08/2024,2024,April,Onion,461.42,1554.12,1112.9,20209.3,34
05/08/2024,2024,May,Onion,463.74,1960.78,1360.24,35343.69,53
06/08/2024,2024,June,Onion,1118.43,3112.13,2396.58,20516.78,48
07/08/2024,2024,July,Onion,1094.52,3124.09,2639.27,28106.24,50
08/08/2024,2024,August,Onion,1232.56,3266.07,2790.32,26418.79,60
09/08/2024,2024,September,Onion,2191.97,4584.06,3700.55,4547.35,24
11/08/2024,2024,November,Onion,1478.23,6403.17,3997.66,16453.21,48
12/08/2024,2024,December,Onion,1439.51,5928.73,4058.05,6864.67,30
01/09/2024,2024,January,Onion,567.42,2202.71,1610.38,31558.0,47
02/09/2024,2024,February,Onion,374.05,1536.72,1061.55,24006.0,42
03/09/2024,2024,March,Onion,521.86,2008.04,1525.77,21338.3,43
04/09/2024,2024,April,Onion,648.15,1550.03,1252.45,5214.0,12
05/09/2024,2024,May,Onion,306.3,1557.54,1136.62,45806.4,56
06/09/2024,2024,June,Onion,953.82,3302.08,2264.21,8472.2,31
07/09/2024,2024,July,Onion,1168.56,3160.13,2562.31,16465.09,52
08/09/2024,2024,August,Onion,1194.33,3342.49,2740.9,21749.88,52
09/09/2024,2024,September,Onion,1880.43,4303.19,3628.45,18221.1,46
10/09/2024,2024,October,Onion,1387.21,4625.39,3400.96,15587.68,57
11/09/2024,2024,November,Onion,1274.78,5965.81,3787.29,18153.94,44
12/09/2024,2024,December,Onion,1160.81,5454.03,3798.1,30981.96,51
01/10/2024,2024,January,Onion,638.54,2085.29,1694.53,24167.0,46
02/10/2024,2024,February,Onion,330.66,1512.66,1027.38,26574.0,44
03/10/2024,2024,March,Onion,708.32,1968.39,1373.63,10621.6,26
05/10/2024,2024,May,Onion,518.73,1987.19,1368.42,14361.28,36
06/10/2024,2024,June,Onion,924.51,3048.1,2395.85,34609.84,52
07/10/2024,2024,July,Onion,1192.95,3140.36,2647.54,18746.92,51
08/10/2024,2024,August,Onion,1373.47,3467.29,2994.8,17889.96,45
09/10/2024,2024,September,Onion,2164.49,4427.12,3762.76,14361.78,50
10/10/2024,2024,October,Onion,1419.83,4541.01,3361.6,19054.35,59
11/10/2024,2024,November,Onion,2185.27,6356.61,4522.47,4748.91,26
12/10/2024,2024,December,Onion,1255.74,5553.78,3771.88,28020.32,50
01/11/2024,2024,January,Onion,598.93,2090.84,1661.65,18078.0,44
02/11/2024,2024,February,Onion,496.84,1633.11,1173.3,10374.0,27
03/11/2024,2024,March,Onion,546.24,1905.49,1470.67,31974.1,48
05/11/2024,2024,May,Onion,466.47,1882.06,1323.7,22277.57,44
06/11/2024,2024,June,Onion,1034.01,2864.3,2314.93,30477.72,54
07/11/2024,2024,July,Onion,1072.48,3119.02,2620.47,23203.69,57
08/11/2024,2024,August,Onion,1690.52,3747.13,3009.87,7417.59,30
09/11/2024,2024,September,Onion,1743.49,4440.32,3686.94,15913.28,47
10/11/2024,2024,October,Onion,1428.72,4622.43,3207.94,14281.39,50
11/11/2024,2024,November,Onion,1293.96,5728.22,3754.38,24514.46,49
12/11/2024,2024,December,Onion,1086.86,5369.15,3655.41,19540.77,40
01/12/2024,2024,January,Onion,475.72,2376.65,1588.66,33078.0,45
02/12/2024,2024,February,Onion,320.82,1480.09,1028.7,30094.0,46
03/12/2024,2024,March,Onion,631.98,1900.42,1418.07,27958.2,53
04/12/2024,2024,April,Onion,202.35,1595.98,1288.89,3438.9,4
05/12/2024,2024,May,Onion,641.35,1929.4,1334.37,5266.4,21
06/12/2024,2024,June,Onion,839.26,2784.72,2233.01,20701.61,37
07/12/2024,2024,July,Onion,971.72,3157.49,2511.04,17478.52,42
08/12/2024,2024,August,Onion,1613.96,3652.63,3156.7,30757.79,42
09/12/2024,2024,September,Onion,1863.76,4411.47,3749.02,18869.87,51
10/12/2024,2024,October,Onion,1052.35,3976.93,3070.63,8638.2,34
11/12/2024,2024,November,Onion,1382.33,6183.97,3703.25,18822.68,52
12/12/2024,2024,December,Onion,957.41,5002.86,3417.11,32589.7,55
01/01/2025,2025,January,Onion,875.78,3054.51,2313.11,26314.76,49
02/01/2025,2025,February,Onion,708.92,2612.72,1891.19,46302.69,45
03/01/2025,2025,March,Onion,791.11,2679.8,1996.39,19636.21,42
04/01/2025,2025,April,Onion,825.43,1651.15,1286.62,6409.65,29
05/01/2025,2025,May,Onion,625.73,1293.04,994.13,2147.4,20
06/01/2025,2025,June,Onion,315.06,1563.33,1033.77,12166.9,25
07/01/2025,2025,July,Onion,543.4,1941.54,1362.46,15735.38,35
08/01/2025,2025,August,Onion,366.08,1597.22,1163.77,28627.69,51
09/01/2025,2025,September,Onion,386.02,1630.85,1151.18,41096.88,52
10/01/2025,2025,October,Onion,436.44,1599.15,1115.13,14483.2,35
11/01/2025,2025,November,Onion,463.05,1790.14,1187.16,29041.88,51
12/01/2025,2025,December,Onion,323.45,1939.6,1079.03,16876.3,44
01/02/2025,2025,January,Onion,729.44,3235.61,2282.13,33069.12,56
02/02/2025,2025,February,Onion,1017.42,2757.72,2050.48,11422.91,28
03/02/2025,2025,March,Onion,902.49,2667.04,2082.25,7254.83,28
04/02/2025,2025,April,Onion,546.28,1596.21,1215.93,19695.54,40
05/02/2025,2025,May,Onion,399.08,1489.32,980.05,26386.19,51
06/02/2025,2025,June,Onion,387.19,1703.65,1124.67,39951.25,56
07/02/2025,2025,July,Onion,464.74,1878.13,1342.21,13342.01,24
08/02/2025,2025,August,Onion,424.94,1609.1,1184.1,21398.21,48
09/02/2025,2025,September,Onion,429.49,1690.47,1202.15,27095.31,52
10/02/2025,2025,October,Onion,493.36,1563.27,1121.44,15216.0,32
11/02/2025,2025,November,Onion,693.42,2030.04,1406.68,10387.92,24
12/02/2025,2025,December,Onion,393.15,2095.08,1087.58,10433.58,32
01/03/2025,2025,January,Onion,740.06,3157.22,2188.59,31016.92,47
02/03/2025,2025,February,Onion,821.58,2610.02,1949.34,58442.89,54
03/03/2025,2025,March,Onion,722.66,2584.01,1961.93,27274.86,47
04/03/2025,2025,April,Onion,593.12,1539.92,1184.11,21434.2,52
05/03/2025,2025,May,Onion,442.99,1452.5,972.59,23250.65,48
06/03/2025,2025,June,Onion,466.01,1762.3,1193.52,26523.74,58
07/03/2025,2025,July,Onion,533.36,1844.48,1314.77,28230.11,59
08/03/2025,2025,August,Onion,499.7,1681.63,1182.53,8189.54,27
09/03/2025,2025,September,Onion,382.38,1655.73,1185.77,29163.67,54
10/03/2025,2025,October,Onion,375.46,1606.94,1096.67,19792.12,53
11/03/2025,2025,November,Onion,447.04,2082.91,1383.51,34069.72,53
12/03/2025,2025,December,Onion,348.54,2023.04,1157.81,12938.1,47
01/04/2025,2025,January,Onion,710.85,3256.86,2307.89,27550.1,47
02/04/2025,2025,February,Onion,788.59,2688.64,1974.72,19923.43,51
03/04/2025,2025,March,Onion,920.01,2605.11,2033.19,25664.3,50
04/04/2025,2025,April,Onion,567.84,1523.27,1190.14,22536.99,46
05/04/2025,2025,May,Onion,428.92,1349.5,974.49,6443.88,28
06/04/2025,2025,June,Onion,386.9,1799.43,1217.47,20405.18,52
07/04/2025,2025,July,Onion,453.97,1859.35,1314.07,24957.17,52
08/04/2025,2025,August,Onion,406.48,1593.6,1138.56,34799.29,52
09/04/2025,2025,September,Onion,406.02,1665.93,1169.48,27435.29,55
10/04/2025,2025,October,Onion,359.03,1689.18,1078.04,15835.48,39
11/04/2025,2025,November,Onion,470.56,2187.99,1370.87,15131.1,30
12/04/2025,2025,December,Onion,344.96,1905.06,1119.75,18268.9,50
01/05/2025,2025,January,Onion,1127.15,3570.41,2502.83,9040.21,28
02/05/2025,2025,February,Onion,815.33,2743.5,2066.01,19167.41,46
03/05/2025,2025,March,Onion,804.35,2545.92,1975.21,27773.98,54
04/05/2025,2025,April,Onion,560.09,1560.28,1193.69,15787.74,44
05/05/2025,2025,May,Onion,410.93,1381.07,968.98,37670.14,55
06/05/2025,2025,June,Onion,431.97,1847.61,1219.52,24306.1,60
07/05/2025,2025,July,Onion,514.65,1872.74,1311.42,19355.41,49
08/05/2025,2025,August,Onion,433.75,1604.12,1166.68,31395.6,62
09/05/2025,2025,September,Onion,403.97,1724.13,1172.82,13743.58,32
10/05/2025,2025,October,Onion,544.44,1717.24,1161.39,3958.11,14
11/05/2025,2025,November,Onion,421.81,2161.65,1347.36,14592.89,28
12/05/2025,2025,December,Onion,336.8,2217.95,1198.79,15411.2,41
01/06/2025,2025,January,Onion,694.65,3167.29,2228.37,35820.18,47
02/06/2025,2025,February,Onion,735.06,2788.73,2022.88,23703.1,50
03/06/2025,2025,March,Onion,756.23,2463.61,1843.89,27866.4,51
04/06/2025,2025,April,Onion,540.56,1619.63,1206.97,4623.97,26
05/06/2025,2025,May,Onion,448.35,1450.22,1007.32,27139.72,54
06/06/2025,2025,June,Onion,387.45,1975.85,1308.11,17953.07,49
07/06/2025,2025,July,Onion,686.11,1926.39,1435.14,4529.32,25
08/06/2025,2025,August,Onion,414.45,1554.77,1154.44,24824.22,52
09/06/2025,2025,September,Onion,365.06,1600.79,1041.38,12794.7,28
10/06/2025,2025,October,Onion,412.59,1609.95,1106.78,35820.07,54
11/06/2025,2025,November,Onion,607.33,1977.17,1485.41,11072.3,29
12/06/2025,2025,December,Onion,423.71,1764.36,1129.44,4789.3,37
01/07/2025,2025,January,Onion,875.28,3152.37,2208.09,29664.0,52
02/07/2025,2025,February,Onion,759.62,2934.67,2100.11,19281.02,49
03/07/2025,2025,March,Onion,739.41,2431.26,1858.29,26779.96,50
04/07/2025,2025,April,Onion,541.07,1462.78,1162.7,27030.94,50
05/07/2025,2025,May,Onion,371.99,1437.6,1002.58,25196.2,51
06/07/2025,2025,June,Onion,461.5,2009.56,1381.96,8497.96,30
07/07/2025,2025,July,Onion,483.26,1824.68,1306.45,26558.32,51
08/07/2025,2025,August,Onion,450.25,1605.15,1169.78,30264.09,59
09/07/2025,2025,September,Onion,695.36,1736.2,1345.87,4424.34,21
10/07/2025,2025,October,Onion,382.5,1685.15,1129.27,31711.38,57
11/07/2025,2025,November,Onion,399.93,2100.65,1333.98,19053.2,47
12/07/2025,2025,December,Onion,360.35,2017.04,1193.79,5854.27,27
01/08/2025,2025,January,Onion,775.84,2969.05,2126.03,33950.67,47
02/08/2025,2025,February,Onion,803.96,2994.9,2212.14,13228.78,36
03/08/2025,2025,March,Onion,666.82,2210.7,1615.33,22823.6,40
04/08/2025,2025,April,Onion,532.25,1422.11,1114.11,28717.06,57
05/08/2025,2025,May,Onion,385.38,1438.59,992.01,29532.48,56
06/08/2025,2025,June,Onion,551.9,1889.91,1270.35,4382.85,29
07/08/2025,2025,July,Onion,533.02,1868.45,1332.86,25382.9,55
08/08/2025,2025,August,Onion,371.1,1706.87,1206.17,10300.9,28
09/08/2025,2025,September,Onion,414.29,1652.16,1163.84,35903.08,54
10/08/2025,2025,October,Onion,350.63,1639.24,1065.81,29374.03,51
11/08/2025,2025,November,Onion,423.84,2017.61,1248.45,12606.8,35
12/08/2025,2025,December,Onion,391.14,2313.94,1418.37,17793.2,48
01/09/2025,2025,January,Onion,797.85,2751.34,1989.63,30400.9,57
02/09/2025,2025,February,Onion,965.18,3124.63,2068.19,1437.63,13
03/09/2025,2025,March,Onion,842.73,2021.44,1567.25,12782.47,27
04/09/2025,2025,April,Onion,553.92,1408.2,1106.8,23694.56,45
05/09/2025,2025,May,Onion,385.73,1444.54,1001.49,27372.9,49
06/09/2025,2025,June,Onion,534.95,2046.31,1406.52,27953.72,52
07/09/2025,2025,July,Onion,439.82,1804.16,1305.11,26662.06,47
08/09/2025,2025,August,Onion,349.67,1574.87,957.0,3922.5,10
09/09/2025,2025,September,Onion,400.67,1661.56,1135.58,34938.96,58
10/09/2025,2025,October,Onion,374.98,1605.85,1034.34,21995.2,52
11/09/2025,2025,November,Onion,521.28,1950.14,1289.47,4617.2,14
12/09/2025,2025,December,Onion,429.84,2108.28,1352.63,8929.7,45
01/10/2025,2025,January,Onion,654.23,2638.24,1787.32,38510.02,48
02/10/2025,2025,February,Onion,467.54,3200.0,2302.62,271.34,2
03/10/2025,2025,March,Onion,602.02,1812.62,1360.9,47116.9,47
04/10/2025,2025,April,Onion,574.05,1469.83,1066.22,9053.29,27
05/10/2025,2025,May,Onion,451.55,1468.58,974.67,14716.27,39
06/10/2025,2025,June,Onion,552.06,2104.43,1420.73,27721.86,61
07/10/2025,2025,July,Onion,527.22,1791.91,1278.2,27362.79,56
08/10/2025,2025,August,Onion,604.67,1728.63,1218.64,4447.42,27
09/10/2025,2025,September,Onion,359.9,1595.99,1069.61,33726.21,52
10/10/2025,2025,October,Onion,552.72,1655.63,1140.91,3228.4,10
11/10/2025,2025,November,Onion,422.38,2008.48,1253.0,14681.13,34
12/10/2025,2025,December,Onion,484.3,2426.12,1478.41,8060.3,42
01/11/2025,2025,January,Onion,605.16,2619.62,1631.76,21984.55,44
02/11/2025,2025,February,Onion,396.67,2992.66,2291.87,675.93,2
03/11/2025,2025,March,Onion,625.65,1720.02,1295.87,28412.6,49
04/11/2025,2025,April,Onion,460.71,1351.13,1039.26,26557.13,48
05/11/2025,2025,May,Onion,481.27,1450.24,1027.82,6454.8,24
06/11/2025,2025,June,Onion,491.01,2058.42,1459.5,27378.83,53
07/11/2025,2025,July,Onion,484.69,1786.58,1291.25,25919.46,55
08/11/2025,2025,August,Onion,458.94,1672.88,1182.84,22840.39,54
09/11/2025,2025,September,Onion,408.48,1514.3,1042.56,43130.56,61
10/11/2025,2025,October,Onion,308.5,1274.67,841.01,11897.9,16
11/11/2025,2025,November,Onion,495.14,2115.32,1281.23,13543.2,35
12/11/2025,2025,December,Onion,459.31,2698.42,1636.46,16273.9,52
01/12/2025,2025,January,Onion,921.2,2521.91,1802.65,7949.0,29
02/12/2025,2025,February,Onion,851.99,3063.7,2434.09,10680.4,22
03/12/2025,2025,March,Onion,606.35,1713.16,1287.53,22391.5,49
04/12/2025,2025,April,Onion,474.72,1252.34,924.82,16780.41,37
05/12/2025,2025,May,Onion,462.39,1482.78,1044.92,21341.27,32
06/12/2025,2025,June,Onion,501.46,2114.54,1433.06,36250.85,61
07/12/2025,2025,July,Onion,426.43,1746.55,1212.48,21436.0,51
08/12/2025,2025,August,Onion,502.56,1752.0,1308.94,22336.71,57
09/12/2025,2025,September,Onion,328.43,1494.58,1006.07,23616.44,51
10/12/2025,2025,October,Onion,622.26,1577.46,1127.33,8432.39,24
11/12/2025,2025,November,Onion,420.09,2066.86,1304.49,13500.6,34
12/12/2025,2025,December,Onion,482.29,3129.2,1746.33,14998.14,42
01/01/2026,2026,January,Onion,467.45,2266.65,1519.15,31567.1,57
02/01/2026,2026,February,Onion,658.15,1574.65,1131.06,8784.32,29
03/01/2026,2026,March,Onion,441.43,1234.09,862.25,8830.7,25
04/01/2026,2026,April,Onion,363.62,1309.01,824.95,10340.35,28
05/01/2026,2026,May,Onion,273.99,1170.6,752.89,942.7,16
06/01/2026,2026,June,Onion,368.7,1928.67,1237.41,39711.14,57
07/01/2026,2026,July,Onion,537.44,2646.78,1952.18,33938.55,61
01/02/2026,2026,January,Onion,418.75,2348.4,1461.11,28294.78,41
02/02/2026,2026,February,Onion,341.41,1497.18,988.07,37340.6,44
03/02/2026,2026,March,Onion,260.73,1308.99,764.05,17923.89,29
04/02/2026,2026,April,Onion,385.61,1226.37,881.27,15876.41,35
05/02/2026,2026,May,Onion,322.12,1568.58,1008.83,24197.47,45
06/02/2026,2026,June,Onion,429.93,1889.83,1292.02,32445.71,56
07/02/2026,2026,July,Onion,579.98,2618.8,1841.81,41469.84,67
01/03/2026,2026,January,Onion,378.54,2236.9,1384.81,25301.2,33
02/03/2026,2026,February,Onion,381.7,1486.66,1008.0,30680.55,45
03/03/2026,2026,March,Onion,483.53,1290.57,912.27,3214.7,19
04/03/2026,2026,April,Onion,382.33,1493.95,923.4,8406.31,29
05/03/2026,2026,May,Onion,451.51,1408.69,960.33,7913.49,31
06/03/2026,2026,June,Onion,420.4,1883.81,1294.97,32435.78,54
07/03/2026,2026,July,Onion,628.12,2650.88,1891.05,28248.85,55
01/04/2026,2026,January,Onion,484.96,2094.5,1440.53,12150.25,24
02/04/2026,2026,February,Onion,360.32,1479.62,1029.61,35754.6,47
03/04/2026,2026,March,Onion,272.25,1311.11,788.94,23361.92,38
04/04/2026,2026,April,Onion,396.22,1310.11,959.99,13400.59,33
05/04/2026,2026,May,Onion,314.8,1572.1,987.98,51917.82,54
06/04/2026,2026,June,Onion,393.7,1911.8,1248.11,39438.73,64
07/04/2026,2026,July,Onion,558.22,2615.7,1832.32,24549.24,46
01/05/2026,2026,January,Onion,338.89,2040.45,1239.89,43443.9,47
02/05/2026,2026,February,Onion,422.0,1490.18,1026.92,34608.1,54
03/05/2026,2026,March,Onion,323.89,1279.69,833.88,30932.7,52
04/05/2026,2026,April,Onion,457.58,1301.36,931.77,6000.7,29
05/05/2026,2026,May,Onion,359.8,1566.29,1038.86,59044.74,60
06/05/2026,2026,June,Onion,404.56,2002.35,1287.69,28326.53,51
07/05/2026,2026,July,Onion,726.56,2811.35,1997.6,8119.61,34
01/06/2026,2026,January,Onion,425.31,2074.73,1311.52,27100.01,45
02/06/2026,2026,February,Onion,407.02,1527.14,1024.19,38309.54,45
