Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2022-06-28,2022,June,Cotton,11000.0,11300.0,11100.0,2.0,1
2022-06-29,2022,June,Cotton,11000.0,11200.0,11000.0,3.0,1
2022-06-30,2022,June,Cotton,11000.0,11400.0,11000.0,2.0,1
2022-07-01,2022,July,Cotton,11000.0,11500.0,11050.0,2.0,1
2022-07-04,2022,July,Cotton,10000.0,10500.0,10200.0,3.0,1
2022-07-05,2022,July,Cotton,10000.0,10500.0,10300.0,2.0,1
2022-07-06,2022,July,Cotton,7666.67,8166.67,7883.33,6.0,2
2022-07-07,2022,July,Cotton,10000.0,10500.0,10200.0,3.0,1
2022-07-08,2022,July,Cotton,10000.0,10500.0,10190.0,2.0,1
2022-07-09,2022,July,Cotton,10000.0,10500.0,10195.0,1.0,1
2022-07-11,2022,July,Cotton,10000.0,10500.0,10180.0,2.0,1
2022-07-12,2022,July,Cotton,10000.0,10500.0,10120.0,1.0,1
2022-07-13,2022,July,Cotton,10000.0,10500.0,10128.0,2.0,1
2022-07-14,2022,July,Cotton,8500.0,9000.0,8750.0,4.0,1
2022-07-15,2022,July,Cotton,8500.0,9000.0,8770.0,3.0,1
2022-07-16,2022,July,Cotton,8500.0,9000.0,8765.0,1.0,1
2022-07-18,2022,July,Cotton,8500.0,9000.0,8760.0,4.0,1
2022-07-19,2022,July,Cotton,8500.0,9000.0,8770.0,6.0,1
2022-07-20,2022,July,Cotton,8500.0,9000.0,8750.0,3.0,1
2022-07-21,2022,July,Cotton,8227.27,9354.55,8934.09,11.0,2
2022-07-22,2022,July,Cotton,8500.0,9000.0,8740.0,5.0,1
2022-07-23,2022,July,Cotton,8500.0,9000.0,8742.0,7.0,1
2022-07-25,2022,July,Cotton,8500.0,9000.0,8730.0,4.0,1
2022-07-26,2022,July,Cotton,8500.0,9000.0,8735.0,7.0,1
2022-07-27,2022,July,Cotton,8500.0,9000.0,8745.0,8.0,1
2022-07-28,2022,July,Cotton,8500.0,9000.0,8740.0,4.0,1
2022-07-29,2022,July,Cotton,8500.0,9000.0,8730.0,3.0,1
2022-07-30,2022,July,Cotton,8500.0,9000.0,8730.0,4.0,1
2022-08-10,2022,August,Cotton,7950.0,9420.0,8630.0,5.0,1
2022-10-15,2022,October,Cotton,7850.0,8021.0,7950.0,23.0,1
2022-10-20,2022,October,Cotton,7234.48,7856.16,7545.64,58.0,2
2022-10-22,2022,October,Cotton,7158.5,7250.0,7166.67,6.0,2
2022-10-24,2022,October,Cotton,7500.0,7600.0,7550.0,1.0,1
2022-10-25,2022,October,Cotton,7000.0,7300.0,7200.0,1.0,1
2022-10-26,2022,October,Cotton,7500.0,7500.0,7500.0,2.0,1
2022-10-27,2022,October,Cotton,7672.0,7929.14,7814.86,35.0,3
2022-10-28,2022,October,Cotton,8004.36,8004.36,8004.36,45.0,3
2022-10-29,2022,October,Cotton,8086.38,8094.49,8090.43,37.0,2
2022-10-31,2022,October,Cotton,7770.95,7822.35,7812.61,196.37,6
2022-11-01,2022,November,Cotton,7744.14,7846.51,7809.8,284.4,5
2022-11-02,2022,November,Cotton,7761.04,8012.78,7896.09,256.36,6
2022-11-03,2022,November,Cotton,7877.31,8048.55,8000.26,311.2,6
2022-11-04,2022,November,Cotton,7858.49,8115.43,7935.65,249.97,9
2022-11-05,2022,November,Cotton,7991.51,8209.15,8106.15,268.23,7
2022-11-06,2022,November,Cotton,7953.7,8185.78,8046.3,2.7,3
2022-11-07,2022,November,Cotton,8499.3,8658.23,8619.16,304.36,11
2022-11-08,2022,November,Cotton,8587.91,8644.95,8626.71,254.43,7
2022-11-09,2022,November,Cotton,8470.4,8770.14,8672.98,183.35,14
2022-11-10,2022,November,Cotton,8504.25,8874.24,8751.52,287.12,15
2022-11-11,2022,November,Cotton,8803.02,8990.35,8897.96,253.27,13
2022-11-12,2022,November,Cotton,9005.77,9159.19,9088.52,127.18,7
2022-11-13,2022,November,Cotton,8018.8,8215.6,8116.86,42.83,2
2022-11-14,2022,November,Cotton,8896.33,9314.85,9215.92,349.57,10
2022-11-15,2022,November,Cotton,9049.28,9223.22,9139.98,474.99,14
2022-11-16,2022,November,Cotton,9025.32,9287.88,9185.73,719.12,20
2022-11-17,2022,November,Cotton,9047.15,9313.73,9197.45,728.51,21
2022-11-18,2022,November,Cotton,8998.84,9219.19,9118.82,661.78,22
2022-11-19,2022,November,Cotton,8909.56,9103.49,9032.31,759.8,18
2022-11-20,2022,November,Cotton,8428.75,9013.85,8783.75,80.0,7
2022-11-21,2022,November,Cotton,8615.52,8772.34,8704.39,767.42,17
2022-11-22,2022,November,Cotton,8414.24,8813.2,8610.91,416.98,14
2022-11-23,2022,November,Cotton,8530.52,8694.69,8630.87,473.75,20
2022-11-24,2022,November,Cotton,8507.72,8736.98,8645.99,443.0,15
2022-11-25,2022,November,Cotton,8733.24,9015.56,8901.29,504.29,12
2022-11-26,2022,November,Cotton,8666.21,8903.94,8798.53,659.67,17
2022-11-27,2022,November,Cotton,8323.55,8860.98,8647.43,18.68,4
2022-11-28,2022,November,Cotton,8717.03,8990.44,8880.36,388.46,12
2022-11-29,2022,November,Cotton,8647.65,8888.76,8756.37,499.22,15
2022-11-30,2022,November,Cotton,8608.46,8871.42,8759.83,990.84,21
2022-12-01,2022,December,Cotton,8702.72,8930.16,8845.77,1064.7,21
2022-12-02,2022,December,Cotton,5609.83,8915.76,8858.49,2539.0,28
2022-12-03,2022,December,Cotton,8640.87,8868.82,8772.45,1057.0,20
2022-12-04,2022,December,Cotton,8212.99,8650.03,8447.68,204.0,6
2022-12-05,2022,December,Cotton,8259.25,8581.94,8456.33,676.0,15
2022-12-06,2022,December,Cotton,8293.63,8477.69,8415.75,468.0,11
2022-12-07,2022,December,Cotton,8195.54,8528.2,8420.52,1098.89,19
2022-12-08,2022,December,Cotton,8334.7,8517.87,8436.89,1243.08,25
2022-12-09,2022,December,Cotton,8108.7,8441.53,8368.68,2814.81,27
2022-12-10,2022,December,Cotton,8093.12,8376.18,8303.36,2585.48,23
2022-12-11,2022,December,Cotton,8027.39,8322.53,8173.73,1856.66,11
2022-12-12,2022,December,Cotton,8151.75,8422.26,8343.27,3235.35,30
2022-12-13,2022,December,Cotton,8132.46,8401.56,8359.34,2876.62,31
2022-12-14,2022,December,Cotton,8256.72,8478.96,8412.1,3467.64,32
2022-12-15,2022,December,Cotton,8316.88,8511.74,8464.55,2928.0,28
2022-12-16,2022,December,Cotton,8340.0,8567.58,8465.28,1339.0,26
2022-12-17,2022,December,Cotton,8276.02,8489.46,8399.15,1154.0,25
2022-12-18,2022,December,Cotton,8026.9,8463.92,8223.58,158.0,7
2022-12-19,2022,December,Cotton,8194.69,8448.3,8315.85,1424.0,31
2022-12-20,2022,December,Cotton,8125.77,8403.72,8272.07,1851.0,38
2022-12-21,2022,December,Cotton,8131.09,8379.74,8263.26,2351.0,32
2022-12-22,2022,December,Cotton,8143.33,8411.02,8272.55,890.0,16
2022-12-23,2022,December,Cotton,8031.99,8337.1,8226.14,1755.0,26
2022-12-24,2022,December,Cotton,8028.27,8240.94,8130.38,3184.0,28
2022-12-25,2022,December,Cotton,7508.63,8077.66,7967.01,197.0,5
2022-12-26,2022,December,Cotton,7363.88,7856.33,7640.95,1294.0,13
2022-12-27,2022,December,Cotton,7411.95,7839.16,7652.26,821.0,12
2022-12-28,2022,December,Cotton,7552.51,7858.66,7735.1,1536.91,30
2022-12-29,2022,December,Cotton,7617.72,7943.8,7818.15,1651.33,30
2022-12-30,2022,December,Cotton,7815.32,8123.98,8020.24,1898.35,29
2022-12-31,2022,December,Cotton,7947.61,8266.56,8153.46,1382.77,21
2023-01-01,2023,January,Cotton,7849.24,8297.48,8078.96,119.0,5
2023-01-02,2023,January,Cotton,8033.97,8295.69,8189.19,911.0,12
2023-01-03,2023,January,Cotton,8025.03,8406.87,8282.83,1218.0,19
2023-01-04,2023,January,Cotton,8134.09,8463.56,8348.1,1256.0,23
2023-01-05,2023,January,Cotton,8156.53,8428.86,8330.89,544.0,10
2023-01-06,2023,January,Cotton,8027.99,8421.56,8232.84,2354.0,12
2023-01-07,2023,January,Cotton,8288.87,8706.99,8553.82,2042.0,18
2023-01-08,2023,January,Cotton,8200.0,8450.0,8350.0,20.0,1
2023-01-09,2023,January,Cotton,8101.19,8521.13,8336.9,168.0,3
2023-01-10,2023,January,Cotton,8222.66,8561.06,8412.82,1235.0,13
2023-01-11,2023,January,Cotton,8103.1,8408.21,8291.35,3020.0,30
2023-01-12,2023,January,Cotton,8114.35,8376.61,8261.05,1684.0,18
2023-01-13,2023,January,Cotton,8064.77,8328.42,8217.69,1337.0,10
2023-01-14,2023,January,Cotton,8046.47,8282.75,8189.31,1831.0,16
2023-01-15,2023,January,Cotton,7843.8,8257.3,8029.2,137.0,2
2023-01-16,2023,January,Cotton,8065.05,8340.0,8208.69,1214.0,13
2023-01-17,2023,January,Cotton,8060.96,8349.39,8229.65,2121.0,24
2023-01-18,2023,January,Cotton,8052.43,8409.6,8260.49,624.0,9
2023-01-19,2023,January,Cotton,7971.23,8295.67,8150.64,799.0,10
2023-01-20,2023,January,Cotton,7969.49,8372.48,8277.92,1663.0,15
2023-01-21,2023,January,Cotton,8035.36,8381.4,8256.94,3280.0,27
2023-01-22,2023,January,Cotton,7928.38,8321.45,8173.94,591.0,12
2023-01-23,2023,January,Cotton,7958.21,8246.5,8135.5,3947.0,32
2023-01-24,2023,January,Cotton,7895.66,8164.16,8068.43,3656.0,30
2023-01-25,2023,January,Cotton,7802.26,8126.69,8004.7,3881.0,29
2023-01-26,2023,January,Cotton,7727.13,8091.32,7921.06,363.0,8
2023-01-27,2023,January,Cotton,7847.88,8194.79,8077.07,3393.0,30
2023-01-28,2023,January,Cotton,7859.14,8197.84,8084.65,3468.0,27
2023-01-29,2023,January,Cotton,7750.89,8050.58,7921.54,482.0,10
2023-01-30,2023,January,Cotton,7840.53,8210.93,8085.52,4287.0,32
2023-01-31,2023,January,Cotton,7820.61,8161.92,8057.03,4453.0,33
2023-02-01,2023,February,Cotton,7795.84,8161.66,8043.37,4302.0,34
2023-02-02,2023,February,Cotton,7833.71,8108.7,8040.16,6074.0,35
2023-02-03,2023,February,Cotton,7700.16,8069.94,7969.2,4498.0,30
2023-02-04,2023,February,Cotton,7638.35,8022.87,7926.94,3288.0,26
2023-02-05,2023,February,Cotton,7470.73,7978.15,7721.95,383.0,9
2023-02-06,2023,February,Cotton,7637.26,8003.22,7882.27,3613.0,29
2023-02-07,2023,February,Cotton,7635.87,7971.46,7850.06,3302.0,33
2023-02-08,2023,February,Cotton,7690.49,8063.77,7941.9,2956.0,31
2023-02-09,2023,February,Cotton,7751.78,8085.52,7970.3,2788.0,33
2023-02-10,2023,February,Cotton,7647.86,8088.58,7941.04,3293.0,33
2023-02-11,2023,February,Cotton,7724.18,8111.64,7994.62,2581.0,25
2023-02-12,2023,February,Cotton,7572.74,8060.2,7888.48,441.0,12
2023-02-13,2023,February,Cotton,7666.32,8172.93,8000.7,3700.0,31
2023-02-14,2023,February,Cotton,7812.66,8271.6,8114.55,3239.0,29
2023-02-15,2023,February,Cotton,7822.07,8270.89,8094.97,3888.0,30
2023-02-16,2023,February,Cotton,7837.77,8229.14,8056.59,3808.0,32
2023-02-17,2023,February,Cotton,7752.55,8168.19,8017.6,4771.0,30
2023-02-18,2023,February,Cotton,7594.46,8122.35,7970.66,898.0,14
2023-02-19,2023,February,Cotton,7532.34,7960.3,7809.91,337.0,10
2023-02-20,2023,February,Cotton,7653.74,8085.0,7943.32,4274.0,36
2023-02-21,2023,February,Cotton,7616.41,8104.31,7966.51,4141.0,30
2023-02-22,2023,February,Cotton,7706.72,8106.67,7976.65,4140.0,30
2023-02-23,2023,February,Cotton,7672.54,8101.81,7958.82,4155.0,32
2023-02-24,2023,February,Cotton,7622.74,8073.28,7914.0,4414.0,32
2023-02-25,2023,February,Cotton,7645.92,8088.83,7946.66,3980.0,30
2023-02-26,2023,February,Cotton,7751.44,8059.76,7944.9,728.0,11
2023-02-27,2023,February,Cotton,7598.46,7975.73,7829.53,5217.0,32
2023-02-28,2023,February,Cotton,7542.66,7929.11,7788.12,5145.0,37
2023-03-01,2023,March,Cotton,7523.85,7921.76,7798.2,4585.0,33
2023-03-02,2023,March,Cotton,7513.48,8009.61,7850.0,4021.0,33
2023-03-03,2023,March,Cotton,7521.98,7973.55,7827.55,4615.0,33
2023-03-04,2023,March,Cotton,7515.08,8005.18,7850.99,4024.0,27
2023-03-05,2023,March,Cotton,7604.75,7914.72,7797.4,200.0,9
2023-03-06,2023,March,Cotton,7537.55,7931.67,7808.5,1937.0,20
2023-03-07,2023,March,Cotton,7600.08,7830.11,7646.02,265.0,5
2023-03-08,2023,March,Cotton,7502.04,7892.12,7754.63,1959.0,25
2023-03-09,2023,March,Cotton,7548.97,7956.05,7785.93,3884.0,32
2023-03-10,2023,March,Cotton,7413.16,7880.99,7729.86,4309.0,32
2023-03-11,2023,March,Cotton,7224.0,7816.56,7646.15,2723.0,24
2023-03-12,2023,March,Cotton,7131.15,7675.46,7408.81,244.0,6
2023-03-13,2023,March,Cotton,7394.18,7721.67,7631.13,2167.0,25
2023-03-14,2023,March,Cotton,7408.98,7795.86,7668.94,3167.0,28
2023-03-15,2023,March,Cotton,7305.39,7782.13,7645.42,3318.0,30
2023-03-16,2023,March,Cotton,7215.37,7715.04,7586.11,2144.0,29
2023-03-17,2023,March,Cotton,7309.65,7761.58,7632.56,2359.0,28
2023-03-18,2023,March,Cotton,7317.47,7765.0,7633.35,1837.0,22
2023-03-19,2023,March,Cotton,7240.92,7781.11,7521.67,425.0,11
2023-03-20,2023,March,Cotton,7280.83,7826.65,7678.67,3446.0,31
2023-03-21,2023,March,Cotton,7278.18,7809.0,7660.36,4060.0,32
2023-03-22,2023,March,Cotton,6891.92,7860.54,7753.25,1190.0,14
2023-03-23,2023,March,Cotton,7224.64,7827.74,7671.36,3492.0,29
2023-03-24,2023,March,Cotton,7196.32,7825.48,7628.52,4094.0,28
2023-03-25,2023,March,Cotton,7150.47,7774.0,7615.01,3327.0,25
2023-03-26,2023,March,Cotton,7325.1,7744.94,7534.74,247.0,8
2023-03-27,2023,March,Cotton,5766.56,7693.38,7523.67,3950.0,26
2023-03-28,2023,March,Cotton,7069.46,7790.52,7558.83,3585.0,28
2023-03-29,2023,March,Cotton,7262.1,7839.36,7630.15,3139.0,32
2023-03-30,2023,March,Cotton,7029.52,7913.26,7783.39,1370.0,16
2023-03-31,2023,March,Cotton,7550.11,8253.48,8061.91,4162.01,26
2023-04-01,2023,April,Cotton,7246.86,7967.68,7821.73,2526.96,24
2023-04-02,2023,April,Cotton,7383.86,7968.61,7811.89,420.88,7
2023-04-03,2023,April,Cotton,7380.92,8052.66,7871.91,4183.81,29
2023-04-04,2023,April,Cotton,7262.75,8106.64,7992.19,1835.44,15
2023-04-05,2023,April,Cotton,7318.04,8080.37,7887.33,4628.1,30
2023-04-06,2023,April,Cotton,7526.97,8099.34,7899.21,2823.47,23
2023-04-07,2023,April,Cotton,7385.55,8226.08,8053.03,2611.95,19
2023-04-08,2023,April,Cotton,7479.14,8188.41,7930.42,2610.92,25
2023-04-09,2023,April,Cotton,7397.24,8089.07,7848.25,510.83,11
2023-04-10,2023,April,Cotton,7448.04,8204.53,7982.48,5612.74,31
2023-04-11,2023,April,Cotton,7391.69,8110.22,7925.06,6554.06,33
2023-04-12,2023,April,Cotton,7308.12,8039.13,7833.07,6153.73,31
2023-04-13,2023,April,Cotton,7283.7,8024.73,7787.4,5048.54,30
2023-04-14,2023,April,Cotton,7597.29,8000.3,7827.0,844.62,12
2023-04-15,2023,April,Cotton,7464.28,8055.1,7875.22,4371.4,29
2023-04-16,2023,April,Cotton,7510.25,7991.29,7782.74,602.73,12
2023-04-17,2023,April,Cotton,7382.71,8050.64,7874.01,6105.96,31
2023-04-18,2023,April,Cotton,7409.86,7981.69,7791.1,4942.91,29
2023-04-19,2023,April,Cotton,7279.03,7993.98,7792.78,5475.04,34
2023-04-20,2023,April,Cotton,7240.53,7957.16,7768.76,5476.39,30
2023-04-21,2023,April,Cotton,7073.38,9093.42,7654.87,4516.49,29
2023-04-22,2023,April,Cotton,7102.83,7858.38,7496.94,862.94,13
2023-04-23,2023,April,Cotton,7330.02,7867.45,7738.91,640.7,11
2023-04-24,2023,April,Cotton,7222.94,7890.77,7704.79,4163.02,29
2023-04-25,2023,April,Cotton,7258.33,7899.62,7698.75,4108.56,28
2023-04-26,2023,April,Cotton,7156.63,7847.71,7675.65,3414.6,28
2023-04-27,2023,April,Cotton,7061.24,7836.17,7688.43,2484.12,24
2023-04-28,2023,April,Cotton,7200.18,7844.47,7668.76,1459.2,18
2023-04-29,2023,April,Cotton,7009.99,7893.66,7746.1,1572.92,21
2023-04-30,2023,April,Cotton,7272.32,8166.99,7759.27,1077.34,8
2023-05-01,2023,May,Cotton,7436.96,7727.58,7629.15,554.78,11
2023-05-02,2023,May,Cotton,7151.39,7869.15,7724.33,2455.85,28
2023-05-03,2023,May,Cotton,7140.55,7853.98,7761.08,1807.43,27
2023-05-04,2023,May,Cotton,7117.56,7843.74,7679.21,2684.46,27
2023-05-05,2023,May,Cotton,7211.22,7824.76,7706.86,2103.28,20
2023-05-06,2023,May,Cotton,7219.95,7885.63,7635.33,4509.48,26
2023-05-07,2023,May,Cotton,7430.16,7773.42,7657.9,805.04,11
2023-05-08,2023,May,Cotton,7177.2,7833.09,7651.57,5306.03,29
2023-05-09,2023,May,Cotton,7109.9,7770.32,7543.77,5590.53,29
2023-05-10,2023,May,Cotton,7071.19,7718.05,7462.79,4961.2,30
2023-05-11,2023,May,Cotton,7036.21,7694.26,7448.05,4247.9,29
2023-05-12,2023,May,Cotton,7044.1,7687.13,7445.88,4155.93,30
2023-05-13,2023,May,Cotton,6806.59,7615.02,7327.03,4371.67,25
2023-05-14,2023,May,Cotton,6342.21,7476.25,7338.21,476.49,10
2023-05-15,2023,May,Cotton,6981.84,7594.89,7393.62,5045.99,27
2023-05-16,2023,May,Cotton,6991.21,7574.02,7376.93,4266.88,32
2023-05-17,2023,May,Cotton,6958.64,7581.58,7400.49,4288.5,34
2023-05-18,2023,May,Cotton,6891.65,7538.57,7356.33,5292.45,30
2023-05-19,2023,May,Cotton,6873.45,7491.25,7282.54,5765.95,33
2023-05-20,2023,May,Cotton,6782.38,7447.23,7245.11,4445.61,27
2023-05-21,2023,May,Cotton,6901.71,7331.08,7197.75,639.4,11
2023-05-22,2023,May,Cotton,5840.02,7211.56,6984.09,4713.52,30
2023-05-23,2023,May,Cotton,6608.65,7119.97,6933.17,4554.46,33
2023-05-24,2023,May,Cotton,6440.49,7046.78,6856.23,4380.11,32
2023-05-25,2023,May,Cotton,6257.71,6982.37,6767.63,4459.47,30
2023-05-26,2023,May,Cotton,6230.23,6883.87,6705.27,4280.27,29
2023-05-27,2023,May,Cotton,5430.32,6930.3,6682.6,4233.72,28
2023-05-28,2023,May,Cotton,6386.44,6888.03,6771.09,375.49,10
2023-05-29,2023,May,Cotton,6481.65,7228.67,7005.7,2851.34,30
2023-05-30,2023,May,Cotton,6497.68,7297.27,7099.28,2410.84,30
2023-05-31,2023,May,Cotton,6586.32,7323.36,7128.9,2625.3,30
2023-06-01,2023,June,Cotton,6713.71,7338.27,7157.16,1813.47,26
2023-06-02,2023,June,Cotton,6531.61,7514.78,7341.12,2626.88,29
2023-06-03,2023,June,Cotton,6613.07,7519.76,7360.11,3079.19,26
2023-06-04,2023,June,Cotton,7019.88,7492.81,7297.94,397.33,12
2023-06-05,2023,June,Cotton,6693.85,7501.83,7359.37,3875.23,28
2023-06-06,2023,June,Cotton,6628.92,7429.16,7278.89,4484.08,28
2023-06-07,2023,June,Cotton,6652.56,7358.06,7200.25,4696.17,32
2023-06-08,2023,June,Cotton,6632.95,7317.45,7184.52,4238.03,28
2023-06-09,2023,June,Cotton,6824.35,7298.72,7127.68,3769.64,23
2023-06-10,2023,June,Cotton,6714.8,7272.16,7081.81,3289.03,21
2023-06-11,2023,June,Cotton,6478.49,7193.59,6937.39,350.16,7
2023-06-12,2023,June,Cotton,6604.61,7264.37,7075.68,3582.47,25
2023-06-13,2023,June,Cotton,6601.12,7249.66,7069.88,3400.45,22
2023-06-14,2023,June,Cotton,6620.03,7221.26,7062.8,3350.44,24
2023-06-15,2023,June,Cotton,6496.07,7167.76,7031.93,3364.04,24
2023-06-16,2023,June,Cotton,6533.93,7139.95,7024.94,3425.07,26
2023-06-17,2023,June,Cotton,6622.25,7275.58,7061.59,2684.75,20
2023-06-18,2023,June,Cotton,6538.81,7298.85,6985.25,652.7,8
2023-06-19,2023,June,Cotton,6695.15,9637.47,7086.47,2557.79,20
2023-06-20,2023,June,Cotton,6607.78,7309.98,7113.04,3184.13,23
2023-06-21,2023,June,Cotton,6634.31,7265.82,7069.92,2947.26,22
2023-06-22,2023,June,Cotton,6658.3,7253.23,7060.08,2999.29,23
2023-06-23,2023,June,Cotton,6523.65,7143.74,6952.61,2359.25,24
2023-06-24,2023,June,Cotton,6692.37,7016.55,6876.45,766.64,15
2023-06-25,2023,June,Cotton,6564.34,7047.56,6826.19,345.74,7
2023-06-26,2023,June,Cotton,6379.05,7078.0,6928.0,1384.31,19
2023-06-27,2023,June,Cotton,6435.18,6987.14,6848.22,1002.31,18
2023-06-28,2023,June,Cotton,6604.93,7046.9,6869.51,973.89,14
2023-06-29,2023,June,Cotton,6452.33,7045.13,6788.17,489.42,11
2023-06-30,2023,June,Cotton,6525.28,7101.42,6918.33,1564.6,18
2023-07-01,2023,July,Cotton,6538.9,7171.06,6996.35,1724.62,19
2023-07-02,2023,July,Cotton,6491.57,7037.27,6798.39,690.27,10
2023-07-03,2023,July,Cotton,6510.19,7191.37,6997.32,1775.3,24
2023-07-04,2023,July,Cotton,6683.31,7236.9,7064.54,1527.33,23
2023-07-05,2023,July,Cotton,6607.38,7178.18,6978.03,1175.22,19
2023-07-06,2023,July,Cotton,6685.0,7136.09,6948.18,1195.25,24
2023-07-07,2023,July,Cotton,6639.37,7087.69,6934.04,1090.47,23
2023-07-08,2023,July,Cotton,6599.68,7010.6,6842.95,797.01,18
2023-07-09,2023,July,Cotton,6578.28,6852.07,6740.57,312.12,9
2023-07-10,2023,July,Cotton,6457.26,7112.04,6954.3,1242.5,24
2023-07-11,2023,July,Cotton,6138.03,7071.74,6955.36,1423.82,20
2023-07-12,2023,July,Cotton,6526.98,7059.01,6922.01,1061.64,24
2023-07-13,2023,July,Cotton,6354.55,7076.9,6898.62,1261.36,21
2023-07-14,2023,July,Cotton,6390.62,7103.46,6919.45,1896.65,23
2023-07-15,2023,July,Cotton,6554.54,7074.42,6882.61,1385.33,20
2023-07-16,2023,July,Cotton,6617.04,6949.32,6810.19,480.6,10
2023-07-17,2023,July,Cotton,6454.07,7086.0,6867.68,1334.86,21
2023-07-18,2023,July,Cotton,6644.26,7017.13,6857.43,760.35,18
2023-07-19,2023,July,Cotton,6711.32,7120.12,6966.67,605.66,15
2023-07-20,2023,July,Cotton,6525.22,7106.08,7015.42,1077.4,23
2023-07-21,2023,July,Cotton,6462.6,7144.97,6968.4,1309.34,22
2023-07-22,2023,July,Cotton,6841.43,7101.86,6978.38,607.04,17
2023-07-23,2023,July,Cotton,6642.46,7032.47,6855.89,350.82,8
2023-07-24,2023,July,Cotton,6559.0,7173.69,7010.67,1265.31,20
2023-07-25,2023,July,Cotton,6502.09,7158.46,7012.27,1326.25,21
2023-07-26,2023,July,Cotton,6644.0,7173.35,7021.18,1135.13,19
2023-07-27,2023,July,Cotton,6611.03,7283.82,7148.61,919.97,18
2023-07-28,2023,July,Cotton,6681.52,7177.12,7059.35,906.74,17
2023-07-29,2023,July,Cotton,6753.03,7076.85,6937.17,501.28,12
2023-07-30,2023,July,Cotton,6716.16,7016.99,6896.95,328.37,8
2023-07-31,2023,July,Cotton,6556.59,7151.45,7033.11,700.61,17
2023-08-01,2023,August,Cotton,7580.77,7952.29,7896.58,1126.55,13
2023-08-02,2023,August,Cotton,6647.85,7404.09,7270.95,666.63,12
2023-08-03,2023,August,Cotton,6778.87,7152.75,6990.92,241.22,8
2023-08-04,2023,August,Cotton,6677.82,7292.88,7133.08,396.2,9
2023-08-05,2023,August,Cotton,6518.48,7404.17,7212.12,492.76,9
2023-08-06,2023,August,Cotton,6976.42,7248.65,7114.08,173.93,5
2023-08-07,2023,August,Cotton,6706.09,7506.03,7334.29,312.0,8
2023-08-08,2023,August,Cotton,7249.8,7535.62,7400.09,276.0,9
2023-08-09,2023,August,Cotton,7361.31,7551.98,7475.1,260.0,7
2023-08-10,2023,August,Cotton,7503.14,7627.36,7573.44,245.56,8
2023-08-11,2023,August,Cotton,7180.96,7567.3,7464.14,292.77,10
2023-08-12,2023,August,Cotton,7288.84,7685.63,7614.99,218.16,8
2023-08-13,2023,August,Cotton,7447.98,7645.9,7553.18,69.2,2
2023-08-14,2023,August,Cotton,7652.95,7814.75,7737.92,178.0,3
2023-08-16,2023,August,Cotton,7331.58,7536.84,7431.58,57.0,2
2023-08-17,2023,August,Cotton,6952.57,7917.92,7838.98,245.0,5
2023-08-18,2023,August,Cotton,7020.85,7942.72,7871.36,235.0,5
2023-08-19,2023,August,Cotton,6770.45,7937.95,7846.82,44.0,2
2023-08-20,2023,August,Cotton,7700.0,7800.0,7750.0,4.0,1
2023-08-21,2023,August,Cotton,6899.64,7315.21,7140.83,38.77,4
2023-08-22,2023,August,Cotton,6896.63,7184.9,7073.84,38.33,4
2023-08-23,2023,August,Cotton,6921.86,7224.52,7106.46,51.63,3
2023-08-24,2023,August,Cotton,7229.82,7415.3,7364.61,109.45,3
2023-08-25,2023,August,Cotton,7112.98,7369.4,7249.15,177.22,5
2023-08-26,2023,August,Cotton,7218.32,7426.94,7327.79,149.1,4
2023-08-27,2023,August,Cotton,7153.2,7300.63,7253.91,91.61,3
2023-08-28,2023,August,Cotton,6967.38,7405.28,7205.71,41.77,4
2023-08-29,2023,August,Cotton,7168.28,7296.31,7246.31,87.53,2
2023-08-30,2023,August,Cotton,6890.0,7060.0,7020.0,14.56,1
2023-08-31,2023,August,Cotton,7180.23,7547.09,7363.66,86.0,2
2023-09-01,2023,September,Cotton,7294.38,7620.0,7470.85,40.0,3
2023-09-02,2023,September,Cotton,6700.0,7725.0,7212.0,9.0,1
2023-09-03,2023,September,Cotton,7500.0,7700.0,7600.0,19.0,1
2023-09-04,2023,September,Cotton,7195.65,7743.48,7469.57,46.0,2
2023-09-05,2023,September,Cotton,7170.26,7535.0,7371.04,62.04,3
2023-09-07,2023,September,Cotton,7059.21,7312.43,7228.11,12.97,2
2023-09-08,2023,September,Cotton,7271.45,7403.59,7353.15,53.66,3
2023-09-09,2023,September,Cotton,7000.0,7550.0,7275.0,2.0,1
2023-09-10,2023,September,Cotton,7400.0,7450.0,7420.0,29.0,1
2023-09-11,2023,September,Cotton,7351.48,7473.53,7435.25,37.18,3
2023-09-12,2023,September,Cotton,6460.0,7390.0,6970.0,2.0,1
2023-09-15,2023,September,Cotton,7218.26,7367.1,7291.89,37.92,2
2023-09-16,2023,September,Cotton,7095.61,7451.95,7251.0,33.51,3
2023-09-17,2023,September,Cotton,7400.0,7450.0,7430.0,7.0,1
2023-09-19,2023,September,Cotton,7450.0,7500.0,7480.0,22.0,1
2023-09-20,2023,September,Cotton,4200.0,4800.0,4600.0,5.0,1
2023-09-21,2023,September,Cotton,7450.0,7500.0,7470.0,36.0,1
2023-09-22,2023,September,Cotton,7346.43,7808.39,7632.97,19.31,3
2023-09-23,2023,September,Cotton,7342.86,7492.86,7417.86,28.0,2
