Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2022-02-15,2022,February,Turmeric,7049.14,14205.63,10606.18,698.0,3
2022-02-16,2022,February,Turmeric,7029.88,16774.3,11844.27,736.0,6
2022-02-17,2022,February,Turmeric,6922.76,14981.79,10972.76,906.0,4
2022-02-18,2022,February,Turmeric,7022.41,15794.19,11414.07,1400.0,4
2022-02-21,2022,February,Turmeric,6951.59,17254.33,12137.52,2007.0,5
2022-02-22,2022,February,Turmeric,7000.88,19753.04,13394.44,2213.0,5
2022-02-23,2022,February,Turmeric,7022.08,17435.04,12223.15,2431.0,5
2022-02-24,2022,February,Turmeric,7004.48,30730.79,18869.33,2387.0,4
2022-02-25,2022,February,Turmeric,7026.91,25204.92,16085.55,1531.0,4
2022-02-26,2022,February,Turmeric,7003.92,32061.64,19532.78,7800.0,3
2022-02-28,2022,February,Turmeric,6986.01,30925.52,18965.33,7866.0,5
2022-03-02,2022,March,Turmeric,6111.0,8649.0,7659.0,115.0,1
2022-03-03,2022,March,Turmeric,6996.24,19740.11,13371.4,7404.0,7
2022-03-04,2022,March,Turmeric,6996.67,17284.26,12135.58,4610.0,6
2022-03-05,2022,March,Turmeric,7015.99,15217.37,11116.68,3071.0,5
2022-03-07,2022,March,Turmeric,6970.66,14552.87,10755.27,5167.0,5
2022-03-08,2022,March,Turmeric,8759.83,14317.75,11538.75,24.0,2
2022-03-09,2022,March,Turmeric,6973.93,13700.3,10340.73,3736.0,5
2022-03-10,2022,March,Turmeric,6983.93,15749.1,11364.77,4607.0,7
2022-03-11,2022,March,Turmeric,6985.65,17345.62,12164.48,3253.0,7
2022-03-12,2022,March,Turmeric,7001.56,16563.74,11784.16,4822.0,5
2022-03-14,2022,March,Turmeric,6981.78,13437.42,10187.65,4906.0,7
2022-03-15,2022,March,Turmeric,6978.36,14873.5,10928.4,4172.0,4
2022-03-16,2022,March,Turmeric,6961.84,13873.72,10431.02,4309.0,6
2022-03-17,2022,March,Turmeric,7004.98,13201.62,10103.3,4083.0,3
2022-03-19,2022,March,Turmeric,6996.84,13781.02,10388.93,2268.0,2
2022-03-21,2022,March,Turmeric,6949.13,12558.67,9754.58,3463.0,5
2022-03-22,2022,March,Turmeric,6655.73,9293.56,7894.89,213.0,3
2022-03-23,2022,March,Turmeric,6967.19,20589.17,13769.94,5403.0,5
2022-03-24,2022,March,Turmeric,6924.63,16157.16,11546.0,4225.0,8
2022-03-25,2022,March,Turmeric,6969.22,13174.83,10069.17,4798.0,5
2022-03-26,2022,March,Turmeric,6999.38,15944.67,11471.75,2227.0,5
2022-03-28,2022,March,Turmeric,6993.74,19958.28,13476.01,3196.0,2
2022-03-29,2022,March,Turmeric,6484.11,9549.62,7959.56,208.0,3
2022-03-30,2022,March,Turmeric,5598.63,8808.9,7232.8,169.0,3
2022-03-31,2022,March,Turmeric,5976.22,8905.95,7477.35,164.0,3
2022-04-01,2022,April,Turmeric,6000.0,12000.0,9000.0,7.0,1
2022-04-02,2022,April,Turmeric,7029.05,10453.99,8262.15,417.0,6
2022-04-04,2022,April,Turmeric,6967.49,14683.05,10816.41,5980.0,7
2022-04-05,2022,April,Turmeric,17588.48,18835.15,18198.54,3560.0,5
2022-04-06,2022,April,Turmeric,6973.78,15092.71,11029.87,2590.0,7
2022-04-07,2022,April,Turmeric,7074.11,14168.66,10616.59,7810.0,7
2022-04-08,2022,April,Turmeric,6984.36,14345.63,10691.99,2932.0,6
2022-04-09,2022,April,Turmeric,6963.41,13525.32,10248.79,5331.0,6
2022-04-11,2022,April,Turmeric,6847.78,11600.21,9216.68,4717.0,9
2022-04-12,2022,April,Turmeric,6972.25,13606.47,10294.45,6054.0,9
2022-04-13,2022,April,Turmeric,6915.58,12115.36,9541.11,2608.0,8
2022-04-14,2022,April,Turmeric,6000.0,12000.0,9000.0,12.0,1
2022-04-15,2022,April,Turmeric,5810.52,7450.03,6733.3,33.0,2
2022-04-16,2022,April,Turmeric,6985.79,11626.63,9290.65,1586.0,4
2022-04-18,2022,April,Turmeric,6936.26,13291.42,10128.22,4312.0,9
2022-04-19,2022,April,Turmeric,6930.95,10794.89,8878.86,3777.0,5
2022-04-20,2022,April,Turmeric,6023.78,10272.33,8210.89,3133.0,11
2022-04-21,2022,April,Turmeric,6490.55,8820.89,7647.71,2142.0,7
2022-04-22,2022,April,Turmeric,6128.69,12164.72,9145.15,2248.0,7
2022-04-23,2022,April,Turmeric,5984.48,12341.77,8971.37,2578.0,8
2022-04-24,2022,April,Turmeric,7000.0,7400.0,7250.0,22.0,1
2022-04-25,2022,April,Turmeric,6152.26,10390.41,8283.18,2003.0,6
2022-04-26,2022,April,Turmeric,6395.94,7706.45,7064.93,509.0,7
2022-04-27,2022,April,Turmeric,5979.38,8360.52,7034.91,635.0,7
2022-04-28,2022,April,Turmeric,6142.7,7149.43,6746.27,918.0,7
2022-04-29,2022,April,Turmeric,6206.07,8934.82,7588.62,1774.0,10
2022-04-30,2022,April,Turmeric,5855.9,14468.12,6631.44,229.0,3
2022-05-02,2022,May,Turmeric,6091.3,7556.18,6932.42,684.0,6
2022-05-03,2022,May,Turmeric,4960.0,9644.48,7092.0,25.0,3
2022-05-04,2022,May,Turmeric,6195.86,9666.41,7822.56,1918.0,8
2022-05-05,2022,May,Turmeric,6044.42,11297.22,8651.25,1477.0,6
2022-05-06,2022,May,Turmeric,5985.6,9114.13,7540.01,998.0,7
2022-05-07,2022,May,Turmeric,5893.81,13920.25,7083.2,530.0,4
2022-05-09,2022,May,Turmeric,5998.75,8558.02,7280.0,1695.0,8
2022-05-10,2022,May,Turmeric,6221.68,8925.2,7551.58,847.0,6
2022-05-11,2022,May,Turmeric,6363.03,7761.22,7013.01,661.0,6
2022-05-12,2022,May,Turmeric,6038.41,9113.35,7396.38,1288.0,5
2022-05-13,2022,May,Turmeric,6049.86,7128.49,6548.58,724.0,7
2022-05-14,2022,May,Turmeric,5509.47,8856.8,6362.66,839.0,6
2022-05-15,2022,May,Turmeric,6200.0,6600.0,6400.0,14.0,1
2022-05-16,2022,May,Turmeric,5668.4,7301.82,6593.7,260.0,4
2022-05-17,2022,May,Turmeric,6078.6,8622.48,7287.48,1444.0,7
2022-05-18,2022,May,Turmeric,6144.55,9234.01,7621.93,1155.0,8
2022-05-19,2022,May,Turmeric,5625.36,8282.29,7059.24,1394.0,10
2022-05-20,2022,May,Turmeric,5778.65,6826.08,6282.94,979.0,10
2022-05-21,2022,May,Turmeric,5796.8,9436.96,6294.29,686.0,7
2022-05-23,2022,May,Turmeric,5968.98,8582.61,7284.05,1205.0,10
2022-05-24,2022,May,Turmeric,6035.56,8625.56,7402.31,487.0,7
2022-05-25,2022,May,Turmeric,5995.79,9927.23,7964.96,713.0,6
2022-05-26,2022,May,Turmeric,5256.22,7190.96,6223.09,806.0,7
2022-05-27,2022,May,Turmeric,5678.57,8273.47,6974.04,854.0,9
2022-05-28,2022,May,Turmeric,5685.39,12378.51,10173.4,356.0,5
2022-05-30,2022,May,Turmeric,5203.79,6219.11,5802.58,62.0,5
2022-05-31,2022,May,Turmeric,5721.6,8716.12,7261.51,438.0,8
2022-06-01,2022,June,Turmeric,5635.89,8465.35,6866.32,666.0,9
2022-06-02,2022,June,Turmeric,5718.15,7659.26,6626.61,705.0,7
2022-06-03,2022,June,Turmeric,5541.77,8143.36,6603.36,535.0,6
2022-06-04,2022,June,Turmeric,5530.83,11383.91,8636.86,234.0,3
2022-06-06,2022,June,Turmeric,5957.23,9119.51,7533.97,273.0,5
2022-06-07,2022,June,Turmeric,5504.23,8657.77,7129.99,331.0,7
2022-06-08,2022,June,Turmeric,5650.17,9036.33,7443.55,471.0,8
2022-06-09,2022,June,Turmeric,5749.81,8531.09,7232.0,129.0,7
2022-06-10,2022,June,Turmeric,5859.37,8277.48,7004.94,774.0,13
2022-06-11,2022,June,Turmeric,5640.81,11334.9,8630.09,272.0,5
2022-06-13,2022,June,Turmeric,6086.53,8146.69,7126.7,431.0,8
2022-06-14,2022,June,Turmeric,5828.18,9068.86,7459.41,110.0,5
2022-06-15,2022,June,Turmeric,6120.42,7618.89,6800.09,419.0,9
2022-06-16,2022,June,Turmeric,5941.82,9414.55,7649.09,220.0,3
2022-06-17,2022,June,Turmeric,6088.26,7984.98,7052.59,324.0,7
2022-06-18,2022,June,Turmeric,5877.91,7618.36,6772.0,11.0,3
2022-06-20,2022,June,Turmeric,5884.27,7724.65,6832.24,412.0,8
2022-06-21,2022,June,Turmeric,6036.38,8770.67,7404.77,646.0,5
2022-06-22,2022,June,Turmeric,6027.88,7372.15,6704.14,284.0,10
2022-06-23,2022,June,Turmeric,5595.42,7324.97,6428.82,651.0,10
2022-06-24,2022,June,Turmeric,6032.21,7690.91,6827.76,326.0,11
2022-06-25,2022,June,Turmeric,6042.31,11458.86,10081.93,169.0,3
2022-06-26,2022,June,Turmeric,6000.0,6400.0,6200.0,8.0,1
2022-06-27,2022,June,Turmeric,6150.85,7449.65,6871.43,324.0,6
2022-06-28,2022,June,Turmeric,6072.14,7373.0,6829.71,14.0,4
2022-06-29,2022,June,Turmeric,6071.07,7476.22,6663.29,220.0,5
2022-06-30,2022,June,Turmeric,5391.83,6366.83,6183.5,12.0,3
2022-07-01,2022,July,Turmeric,6020.06,7133.01,6573.82,324.0,6
2022-07-02,2022,July,Turmeric,8513.33,11620.0,10150.07,15.0,3
2022-07-03,2022,July,Turmeric,6000.0,6300.0,6200.0,5.0,1
2022-07-04,2022,July,Turmeric,6160.35,7406.23,6774.67,517.0,9
2022-07-05,2022,July,Turmeric,7605.5,10167.15,8825.2,40.0,5
2022-07-06,2022,July,Turmeric,6026.86,7546.06,6797.35,494.0,9
2022-07-07,2022,July,Turmeric,5586.88,7071.83,6353.3,666.0,7
2022-07-08,2022,July,Turmeric,5959.54,7432.66,6696.45,447.0,8
2022-07-09,2022,July,Turmeric,5992.42,7090.91,6549.24,66.0,3
2022-07-10,2022,July,Turmeric,5300.0,5500.0,5400.0,1.0,1
2022-07-11,2022,July,Turmeric,6064.37,7220.89,6644.62,337.0,9
2022-07-12,2022,July,Turmeric,6560.0,9560.0,8120.0,5.0,2
2022-07-13,2022,July,Turmeric,6160.0,8543.47,7344.8,30.0,4
2022-07-14,2022,July,Turmeric,5793.66,7192.59,6497.58,607.0,4
2022-07-15,2022,July,Turmeric,5908.49,7201.51,6566.29,567.0,8
2022-07-16,2022,July,Turmeric,7053.57,8882.14,8176.18,28.0,4
2022-07-17,2022,July,Turmeric,5300.0,5500.0,5400.0,1.0,1
2022-07-18,2022,July,Turmeric,6075.66,7719.27,6884.61,419.0,5
2022-07-19,2022,July,Turmeric,5837.31,8014.15,6897.12,236.0,5
2022-07-20,2022,July,Turmeric,5679.53,7319.99,6579.05,671.0,10
2022-07-21,2022,July,Turmeric,5896.61,7427.4,6466.24,708.0,5
2022-07-22,2022,July,Turmeric,6117.9,7464.1,6732.36,896.0,12
2022-07-23,2022,July,Turmeric,7353.85,12038.46,9661.54,13.0,2
2022-07-24,2022,July,Turmeric,4300.0,4500.0,4400.0,1.0,1
2022-07-25,2022,July,Turmeric,5839.38,7156.45,6539.62,371.0,8
2022-07-26,2022,July,Turmeric,6119.44,7465.89,6735.98,266.0,4
2022-07-27,2022,July,Turmeric,5382.57,7633.1,6698.11,413.0,8
2022-07-28,2022,July,Turmeric,6000.0,7296.54,6648.27,231.0,2
2022-07-29,2022,July,Turmeric,5871.53,7611.37,6732.52,828.0,8
2022-07-30,2022,July,Turmeric,4805.0,6428.3,5363.75,20.0,4
2022-08-01,2022,August,Turmeric,5432.93,7708.37,6910.14,133.0,5
2022-08-02,2022,August,Turmeric,5868.77,7608.91,6881.99,519.0,6
2022-08-03,2022,August,Turmeric,5388.03,7320.45,6658.77,362.0,9
2022-08-04,2022,August,Turmeric,5551.67,7105.59,6457.8,448.0,5
2022-08-05,2022,August,Turmeric,5680.6,6854.55,6273.43,299.0,8
2022-08-06,2022,August,Turmeric,5783.05,9182.83,6945.4,348.0,4
2022-08-08,2022,August,Turmeric,5808.1,7267.12,6523.26,295.0,5
2022-08-09,2022,August,Turmeric,7061.11,10816.67,8905.56,18.0,3
2022-08-10,2022,August,Turmeric,6177.51,7641.12,6906.39,209.0,5
2022-08-11,2022,August,Turmeric,5864.84,7387.85,6722.18,233.0,3
2022-08-12,2022,August,Turmeric,5382.22,6466.22,5909.56,45.0,4
2022-08-13,2022,August,Turmeric,5140.4,9630.01,7590.48,160.0,5
2022-08-16,2022,August,Turmeric,5611.0,7225.0,6656.0,248.0,1
2022-08-17,2022,August,Turmeric,8345.85,14399.51,11363.53,53.0,5
2022-08-18,2022,August,Turmeric,5528.6,7176.84,6445.34,346.0,4
2022-08-19,2022,August,Turmeric,3454.92,6792.01,6084.43,122.0,4
2022-08-20,2022,August,Turmeric,5554.14,9024.31,8004.51,157.0,4
2022-08-22,2022,August,Turmeric,5530.04,6907.7,6339.63,351.0,7
2022-08-23,2022,August,Turmeric,7222.22,11333.33,9444.44,9.0,2
2022-08-24,2022,August,Turmeric,4711.0,7022.46,6247.4,125.0,7
2022-08-25,2022,August,Turmeric,5982.06,7522.8,6753.81,218.0,4
2022-08-26,2022,August,Turmeric,6363.64,10945.45,8654.55,11.0,2
2022-08-27,2022,August,Turmeric,4959.0,5415.0,5187.0,1.0,1
2022-08-28,2022,August,Turmeric,6200.0,6500.0,6300.0,6.0,1
2022-08-29,2022,August,Turmeric,4882.14,7707.0,6364.29,28.0,3
2022-08-30,2022,August,Turmeric,10000.0,18000.0,14000.0,28.0,1
2022-09-01,2022,September,Turmeric,5359.54,6486.14,5915.07,345.0,3
2022-09-02,2022,September,Turmeric,5620.87,6692.23,6147.09,206.0,7
2022-09-03,2022,September,Turmeric,5396.83,7138.1,5939.68,126.0,3
2022-09-04,2022,September,Turmeric,6400.0,6500.0,6450.0,8.0,1
2022-09-05,2022,September,Turmeric,1872.25,6390.12,6029.14,739.0,4
2022-09-06,2022,September,Turmeric,5169.23,6895.38,6176.92,13.0,2
2022-09-07,2022,September,Turmeric,6104.26,7479.15,6791.06,235.0,5
2022-09-08,2022,September,Turmeric,4714.29,6446.43,5017.86,21.0,2
2022-09-10,2022,September,Turmeric,8000.0,9000.0,8500.0,3.0,1
2022-09-12,2022,September,Turmeric,5928.57,6186.43,6023.21,14.0,2
2022-09-13,2022,September,Turmeric,6339.73,7410.53,6852.21,349.0,6
2022-09-14,2022,September,Turmeric,5793.74,6738.4,6239.29,280.0,6
2022-09-15,2022,September,Turmeric,5482.88,7129.25,6507.45,435.0,4
2022-09-16,2022,September,Turmeric,4719.62,7118.12,6337.8,276.0,6
2022-09-19,2022,September,Turmeric,5711.82,7447.03,6578.83,311.0,3
2022-09-20,2022,September,Turmeric,5751.38,7111.31,6431.65,327.0,5
2022-09-21,2022,September,Turmeric,4544.57,5858.0,5273.14,14.0,2
2022-09-22,2022,September,Turmeric,5750.04,6783.79,6267.56,1025.0,5
2022-09-23,2022,September,Turmeric,5779.28,6805.33,6291.08,587.0,8
2022-09-24,2022,September,Turmeric,5546.41,7244.85,6571.44,306.0,5
2022-09-26,2022,September,Turmeric,4362.89,5677.0,5241.22,9.0,3
2022-09-27,2022,September,Turmeric,5546.01,6441.36,6027.35,142.0,3
2022-09-28,2022,September,Turmeric,5440.39,6604.79,6035.69,255.0,6
2022-09-29,2022,September,Turmeric,5766.93,6554.26,6165.47,548.0,6
2022-09-30,2022,September,Turmeric,5613.17,6648.68,6132.67,275.0,6
2022-10-01,2022,October,Turmeric,5383.7,6424.48,6009.34,125.0,4
2022-10-03,2022,October,Turmeric,6256.3,7198.24,6723.7,398.0,6
2022-10-04,2022,October,Turmeric,5600.11,7037.15,6307.52,54.0,4
2022-10-05,2022,October,Turmeric,5201.0,6261.0,5780.0,22.0,1
2022-10-06,2022,October,Turmeric,5843.44,7949.27,6906.15,244.0,5
2022-10-07,2022,October,Turmeric,5498.18,7252.63,6391.65,406.0,7
2022-10-08,2022,October,Turmeric,5533.54,6427.56,6002.07,164.0,3
2022-10-10,2022,October,Turmeric,5165.48,6810.57,6192.77,453.0,5
2022-10-11,2022,October,Turmeric,4416.69,6986.21,5994.62,145.0,2
2022-10-12,2022,October,Turmeric,5478.2,6656.97,5969.4,183.0,6
2022-10-13,2022,October,Turmeric,4661.83,7119.55,6390.65,110.0,5
2022-10-14,2022,October,Turmeric,5344.73,7100.39,6382.41,387.0,6
2022-10-15,2022,October,Turmeric,5067.09,5846.71,5525.96,313.0,5
2022-10-17,2022,October,Turmeric,5359.93,6982.72,6292.66,413.0,6
2022-10-18,2022,October,Turmeric,4912.18,7451.37,6814.61,111.0,4
2022-10-19,2022,October,Turmeric,5403.74,7045.11,6230.85,321.0,5
2022-10-20,2022,October,Turmeric,5217.91,6760.02,6011.72,64.0,5
2022-10-21,2022,October,Turmeric,5905.29,7351.1,6623.97,127.0,3
2022-10-22,2022,October,Turmeric,8000.0,9000.0,8500.0,41.0,1
2022-10-24,2022,October,Turmeric,8000.0,9000.0,8500.0,4.0,1
2022-10-25,2022,October,Turmeric,8000.0,9000.0,8500.0,2.0,1
2022-10-26,2022,October,Turmeric,5530.7,7142.71,6202.96,304.0,4
2022-10-27,2022,October,Turmeric,6034.97,8231.71,6569.43,381.0,5
2022-10-28,2022,October,Turmeric,927.14,6798.82,1068.47,1451.0,8
2022-10-29,2022,October,Turmeric,5586.81,6895.75,6318.55,75.0,4
2022-10-31,2022,October,Turmeric,5850.24,7183.66,6518.08,282.0,6
2022-11-01,2022,November,Turmeric,6801.16,8118.84,7441.86,86.0,3
2022-11-02,2022,November,Turmeric,5864.41,6980.86,6422.37,229.0,4
2022-11-03,2022,November,Turmeric,5233.77,7073.83,6479.45,227.0,5
2022-11-04,2022,November,Turmeric,5897.35,7354.95,6651.25,279.0,5
2022-11-05,2022,November,Turmeric,5746.36,6988.08,5994.7,151.0,2
2022-11-07,2022,November,Turmeric,5724.51,7183.73,6429.85,458.0,3
2022-11-08,2022,November,Turmeric,5780.61,7490.82,6666.79,98.0,2
2022-11-09,2022,November,Turmeric,5998.47,7274.79,6649.0,330.0,5
2022-11-10,2022,November,Turmeric,5095.14,6515.14,5672.29,7.0,2
2022-11-11,2022,November,Turmeric,6022.56,7507.38,6761.78,480.0,6
2022-11-12,2022,November,Turmeric,5630.68,7755.62,6667.33,339.0,3
2022-11-14,2022,November,Turmeric,6094.26,7866.81,6865.2,427.0,2
2022-11-15,2022,November,Turmeric,5543.1,8017.24,6542.34,116.0,2
2022-11-16,2022,November,Turmeric,5573.45,7691.52,6911.54,316.0,4
2022-11-17,2022,November,Turmeric,6292.68,7850.17,7071.65,287.0,3
2022-11-18,2022,November,Turmeric,6089.53,7510.47,6817.48,296.0,4
2022-11-19,2022,November,Turmeric,6070.0,7710.0,6728.0,118.0,1
2022-11-21,2022,November,Turmeric,6300.0,7700.0,7000.0,269.0,1
2022-11-22,2022,November,Turmeric,7100.0,8228.57,7821.43,14.0,3
2022-11-23,2022,November,Turmeric,5516.95,7500.24,6686.38,295.0,2
2022-11-24,2022,November,Turmeric,5788.06,7229.53,6508.49,624.0,5
2022-11-25,2022,November,Turmeric,5700.0,5700.0,5700.0,1.0,1
2022-11-26,2022,November,Turmeric,6080.0,7505.0,6652.0,64.0,1
2022-11-28,2022,November,Turmeric,6112.21,7630.7,6868.06,299.0,3
2022-11-30,2022,November,Turmeric,6012.61,7140.6,6567.22,234.0,3
2022-12-02,2022,December,Turmeric,5645.83,8131.42,6888.63,211.0,3
2022-12-03,2022,December,Turmeric,5000.0,6200.0,5500.0,3.0,1
2022-12-05,2022,December,Turmeric,6180.85,8194.06,7186.97,202.0,2
2022-12-07,2022,December,Turmeric,7250.0,8750.0,8000.0,16.0,2
2022-12-08,2022,December,Turmeric,5867.53,6928.65,6396.21,519.0,4
2022-12-09,2022,December,Turmeric,5800.0,7040.26,6434.42,77.0,4
2022-12-10,2022,December,Turmeric,6313.33,8002.13,7156.67,15.0,3
2022-12-12,2022,December,Turmeric,6158.94,7489.61,6820.35,368.0,5
2022-12-13,2022,December,Turmeric,7464.71,8217.65,7841.18,17.0,2
2022-12-14,2022,December,Turmeric,5772.97,7009.73,6390.89,148.0,2
2022-12-15,2022,December,Turmeric,5981.33,7284.08,6548.77,305.0,4
2022-12-16,2022,December,Turmeric,6644.71,7790.59,7217.65,170.0,3
2022-12-17,2022,December,Turmeric,5863.41,7254.96,6551.94,116.0,3
2022-12-19,2022,December,Turmeric,6109.27,7271.61,6690.21,355.0,4
2022-12-20,2022,December,Turmeric,6000.0,10000.0,8000.0,26.0,1
2022-12-21,2022,December,Turmeric,5757.87,9739.13,7730.7,23.0,3
2022-12-22,2022,December,Turmeric,5783.33,6591.83,6116.67,18.0,2
2022-12-23,2022,December,Turmeric,5357.14,8371.43,7142.86,7.0,2
2022-12-26,2022,December,Turmeric,5773.74,7086.22,6326.21,278.0,5
2022-12-27,2022,December,Turmeric,6161.0,7676.0,6918.0,154.0,1
2022-12-28,2022,December,Turmeric,6246.35,7621.09,6969.9,192.0,6
2022-12-29,2022,December,Turmeric,6184.73,7239.91,6685.1,554.0,4
2022-12-30,2022,December,Turmeric,6012.21,7539.55,6783.28,172.0,3
2022-12-31,2022,December,Turmeric,5647.24,7891.08,6502.04,203.0,4
2023-01-02,2023,January,Turmeric,5807.05,8118.06,6962.2,227.0,2
2023-01-03,2023,January,Turmeric,9000.0,13000.0,11000.0,5.0,1
2023-01-04,2023,January,Turmeric,5945.45,7223.43,6584.46,143.0,3
2023-01-05,2023,January,Turmeric,5950.0,6625.0,6287.0,250.0,1
2023-01-06,2023,January,Turmeric,5000.0,7850.0,6425.0,6.0,1
2023-01-07,2023,January,Turmeric,5650.0,7301.0,6055.0,60.0,1
2023-01-09,2023,January,Turmeric,4980.0,8900.0,6960.0,5.0,2
2023-01-10,2023,January,Turmeric,5972.86,8048.57,6634.17,70.0,2
2023-01-11,2023,January,Turmeric,6046.35,7525.91,6785.68,192.0,3
2023-01-12,2023,January,Turmeric,6139.93,7344.53,6746.91,397.0,4
2023-01-13,2023,January,Turmeric,3433.33,5203.33,4236.67,3.0,2
2023-01-14,2023,January,Turmeric,5674.73,7067.6,6410.3,182.0,3
2023-01-16,2023,January,Turmeric,6039.0,7525.0,6782.0,259.0,1
2023-01-17,2023,January,Turmeric,9000.0,13000.0,11000.0,6.0,1
2023-01-18,2023,January,Turmeric,6081.98,7218.28,6651.54,212.0,2
2023-01-19,2023,January,Turmeric,5000.0,7400.0,6400.0,82.0,1
2023-01-20,2023,January,Turmeric,5826.94,7432.79,6599.35,310.0,3
2023-01-21,2023,January,Turmeric,6208.33,8250.83,7250.0,72.0,2
2023-01-23,2023,January,Turmeric,5957.78,7429.84,6668.18,559.0,6
2023-01-24,2023,January,Turmeric,6351.62,8052.94,7189.91,34.0,2
2023-01-25,2023,January,Turmeric,6000.43,7377.54,6784.93,481.0,5
2023-01-27,2023,January,Turmeric,5799.64,6982.87,6430.19,413.0,5
2023-01-28,2023,January,Turmeric,6077.97,7263.14,6659.79,97.0,4
2023-01-30,2023,January,Turmeric,5641.19,7028.97,6388.05,420.0,4
2023-01-31,2023,January,Turmeric,5210.26,9617.95,7418.59,117.0,3
2023-02-01,2023,February,Turmeric,5989.0,7537.16,6756.31,503.0,6
2023-02-02,2023,February,Turmeric,5545.09,6415.74,6129.24,224.0,3
2023-02-03,2023,February,Turmeric,5912.02,7302.6,6634.0,497.0,6
2023-02-04,2023,February,Turmeric,5308.29,6903.86,6088.11,140.0,4
2023-02-06,2023,February,Turmeric,5328.47,6733.56,6174.67,219.0,2
2023-02-07,2023,February,Turmeric,5386.08,10471.42,7882.68,237.0,3
2023-02-08,2023,February,Turmeric,5694.41,7151.8,6424.4,670.0,5
2023-02-09,2023,February,Turmeric,5778.74,7096.24,6357.93,174.0,4
2023-02-10,2023,February,Turmeric,5735.53,6900.68,6293.67,519.0,5
2023-02-11,2023,February,Turmeric,8442.86,11542.86,9928.57,7.0,2
2023-02-13,2023,February,Turmeric,5440.12,6796.11,6090.31,552.0,5
2023-02-14,2023,February,Turmeric,5452.17,8474.78,7521.74,69.0,2
2023-02-15,2023,February,Turmeric,6051.03,12250.29,9150.83,1411.0,4
2023-02-16,2023,February,Turmeric,5984.89,14414.77,10193.22,1533.0,4
2023-02-17,2023,February,Turmeric,5920.87,12843.8,9396.59,1797.0,4
2023-02-20,2023,February,Turmeric,9000.0,13000.0,11000.0,1.0,1
2023-02-21,2023,February,Turmeric,5921.69,14004.84,9993.36,1814.0,4
2023-02-22,2023,February,Turmeric,6001.53,14833.58,10419.57,1574.0,5
2023-02-23,2023,February,Turmeric,5961.28,14971.98,10468.56,1818.0,4
2023-02-24,2023,February,Turmeric,5995.58,17031.74,11479.35,2821.0,5
2023-02-25,2023,February,Turmeric,6027.79,11424.54,8728.12,2087.0,4
2023-02-27,2023,February,Turmeric,5291.4,6858.29,6308.69,593.0,3
2023-02-28,2023,February,Turmeric,6007.06,16355.47,11181.26,2805.0,3
2023-03-01,2023,March,Turmeric,6009.89,12565.83,9284.48,3417.0,6
2023-03-02,2023,March,Turmeric,5955.96,13938.21,9936.33,2625.0,5
2023-03-03,2023,March,Turmeric,5975.66,14972.69,10474.88,3066.0,6
2023-03-04,2023,March,Turmeric,5995.4,13729.93,9859.96,1964.0,4
2023-03-06,2023,March,Turmeric,5989.6,15267.59,10629.08,2307.0,3
2023-03-08,2023,March,Turmeric,5684.66,6727.32,6210.13,307.0,5
2023-03-09,2023,March,Turmeric,4826.32,7974.67,6450.6,57.0,3
2023-03-10,2023,March,Turmeric,5893.4,10088.78,8019.17,883.0,6
2023-03-11,2023,March,Turmeric,5994.69,14923.61,10459.24,2560.0,3
2023-03-13,2023,March,Turmeric,5869.29,7152.99,6551.49,469.0,5
2023-03-14,2023,March,Turmeric,6021.94,13847.67,9952.37,2511.0,5
2023-03-15,2023,March,Turmeric,5967.23,15570.78,10774.87,2763.0,5
2023-03-16,2023,March,Turmeric,5234.47,6653.36,6063.21,162.0,4
2023-03-17,2023,March,Turmeric,6000.41,11460.75,8729.8,2840.0,6
2023-03-18,2023,March,Turmeric,6027.12,18480.44,12253.78,2476.0,3
2023-03-20,2023,March,Turmeric,5891.54,13275.74,9604.8,2709.0,6
2023-03-21,2023,March,Turmeric,9706.99,17150.67,13408.8,75.0,3
2023-03-22,2023,March,Turmeric,4868.58,7737.68,6234.55,1114.0,3
2023-03-23,2023,March,Turmeric,5876.55,10784.21,8339.18,2728.0,5
2023-03-24,2023,March,Turmeric,5962.5,15590.37,10768.49,4277.0,5
2023-03-25,2023,March,Turmeric,7232.94,11370.7,9433.4,63.0,4
2023-03-27,2023,March,Turmeric,5873.55,11778.01,8844.55,3142.0,6
2023-03-28,2023,March,Turmeric,7999.84,13595.04,10797.44,25.0,2
2023-03-29,2023,March,Turmeric,9605.71,16955.14,13280.43,35.0,2
2023-03-30,2023,March,Turmeric,9394.78,16425.65,12910.22,23.0,2
2023-03-31,2023,March,Turmeric,8260.87,13766.96,11013.91,23.0,2
2023-04-01,2023,April,Turmeric,7451.09,11367.82,9409.45,11.0,2
2023-04-03,2023,April,Turmeric,5902.26,11673.12,8787.93,4352.97,8
2023-04-04,2023,April,Turmeric,8329.68,14080.65,11205.16,31.0,2
2023-04-05,2023,April,Turmeric,5828.92,11627.14,8777.66,2922.8,8
2023-04-06,2023,April,Turmeric,6045.1,11879.2,8955.82,1856.94,4
2023-04-07,2023,April,Turmeric,5485.58,6716.64,6219.59,314.16,5
2023-04-08,2023,April,Turmeric,6003.4,11830.14,8914.32,2050.65,6
2023-04-10,2023,April,Turmeric,5738.19,11497.95,8654.9,3508.32,10
