commodity,year,month,price,price_change,price_pct_change,MA7,MA30,total_news,average_sentiment,positive_news,negative_news,neutral_news,news_growth
Maize,2024,6,2352.823,-0.0900000000000109,0.0071548237578544,2327.984857142857,2254.1159444444443,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,7,2459.284516129032,14.070322580645174,0.0174179307254773,2442.6900921658985,2384.9170430107524,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,8,2411.977586206897,-4.053103448275861,0.0025380987196922,2426.752216748768,2458.7597586206894,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,9,2094.8920000000003,-22.385333333333342,0.0027976086096423,2152.780523809524,2322.0871,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,10,2143.657,10.884666666666671,0.0092736772993513,2133.5738571428574,2111.4530777777777,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,11,2136.8072413793107,-2.206206896551723,0.0003529972010475,2127.3120197044336,2122.5203103448275,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2024,12,2231.026451612904,2.0087096774193567,0.0042194182848968,2228.761797235023,2190.1602903225807,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,1,2186.4606451612904,0.0358064516128913,0.0059994002984422,2183.523870967742,2181.173688172043,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,2,2086.9032142857145,-2.423571428571418,0.0032544373944611,2093.275867346939,2143.5604404761903,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,3,2113.388064516129,-1.215483870967754,0.0045295336198861,2116.4424423963133,2106.846870967742,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,4,2088.4566666666665,2.554666666666677,0.0049954850764519,2087.223380952381,2101.5831000000003,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,5,2075.469,-6.96733333333334,0.0007188372437458,2086.848476190476,2103.7244444444445,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,6,2118.4256666666665,7.866333333333333,0.0078888479650614,2099.9173333333333,2066.8286444444443,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,7,2248.814838709677,5.080967741935488,0.0122816357473007,2224.755714285714,2156.2561397849463,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,8,2242.1429032258065,0.6277419354838538,0.0089472086420216,2243.7609677419355,2250.9450322580647,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,9,2008.3733333333328,-19.97633333333333,-0.0020532168114207,2059.667952380952,2185.003077777778,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,10,1882.936333333333,-2.5840000000000023,0.0038261836966962,1907.5582857142856,1969.826622222222,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,11,1743.3093333333334,-2.731000000000001,0.0045584112088621,1754.4379523809523,1827.5829888888888,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2025,12,1823.2083870967745,1.9693548387096755,0.0082459217948876,1813.8267741935483,1772.7716451612905,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,1,1670.8688,-2.990799999999995,0.0007620540422557,1673.8232,1691.054666666667,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,2,1627.0263636363636,-3.2618181818181826,-0.0002226891040346,1636.7205194805194,1670.091287878788,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,3,1699.6444,23.847600000000003,0.026946464883357,1673.2161714285714,1638.4520799999998,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,4,1759.527916666667,-10.60041666666667,-0.0020159671816397,1752.940833333333,1723.051680555555,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,5,1856.388,-3.450400000000002,0.0010295536741467,1845.6971428571428,1788.0268533333333,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,6,2047.4358333333328,13.08708333333334,0.0085900017231392,2011.4538095238092,1913.602666666667,93.0,0.075268817204301,19.0,12.0,62.0,92.0
Maize,2026,7,1773.9233333333334,-4.533333333333384,0.0036666189693211,1963.502380952381,1997.4577777777777,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,8,1765.2766666666666,0.8033333333333464,0.0088005365745129,1769.1785714285716,1992.4587777777776,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,9,1764.5183333333334,-4.353333333333315,0.0038060730310232,1772.4940476190477,1954.2891666666665,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,10,1771.3850000000002,1.9716666666666545,0.0077678835709687,1754.8811904761906,1887.5219444444444,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,11,1741.2683333333334,0.4683333333333242,0.0084015341059482,1756.8259523809522,1793.6315555555557,0.0,0.0,0.0,0.0,0.0,0.0
Maize,2026,12,1745.0766666666666,-18.61333333333334,-0.0041464071851039,1752.952380952381,1760.9317777777778,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,1,2441.518,41.66777777777775,0.0267509897592686,2439.968571428571,,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,2,3022.945,59.28166666666667,0.0241817398328579,2884.890238095238,,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,3,1659.9058333333332,-171.40833333333333,-0.0739646749232943,2152.7604761904763,2459.546533333333,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,4,839.6508333333333,-33.975833333333334,-0.0278193935934958,933.9646428571428,1992.3056666666664,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,5,994.8358333333334,26.215833333333325,0.0305921404942839,944.7161904761904,1218.209722222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,6,1619.9141666666667,48.274166666666666,0.0416878518938834,1472.4280952380952,1083.580222222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,7,1569.8208333333332,-10.09583333333332,-0.0034130703710046,1601.5251190476192,1372.9422222222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,8,1469.9908333333333,-1.2233333333333338,0.0039300410610732,1477.157380952381,1542.2691388888888,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,9,1357.7908333333332,-28.74833333333333,-0.0165795773866934,1401.7486904761906,1489.742638888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,10,2649.7641666666664,171.70666666666668,0.1249678587586763,2284.973571428571,1663.378527777778,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,11,2251.560833333333,-83.79750000000001,-0.0183167584687855,2333.331309523809,2050.958111111111,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2021,12,1930.5966666666664,-24.718333333333323,-0.0027140294650626,2037.855476190476,2283.905416666667,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,1,2012.3975,-8.221666666666655,-0.0028019361005436,2029.3894047619049,2109.646638888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,2,2028.1258333333333,38.81916666666666,0.0195890289521223,1954.7203571428568,1991.1750277777776,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,3,1368.2825,-93.52,-0.0483806407214856,1621.337261904762,1894.8479444444445,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,4,816.3283333333334,-37.37833333333333,-0.0314399513425313,939.5334523809524,1515.8654722222225,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,5,809.335,6.0,0.0110644691886087,792.58,1054.9421388888888,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,6,1034.4058333333332,39.33416666666667,0.0404746410422002,954.4786904761904,866.8109444444444,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,7,1191.9591666666668,-12.896666666666668,-0.0083064532732838,1174.686785714286,977.5009166666669,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,8,1068.0275,-9.668333333333331,-0.0082766972395471,1106.474404761905,1100.1294166666669,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,9,1086.655,8.61833333333332,0.0123257143038123,1068.1207142857145,1117.2205,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,10,1568.29,50.39833333333335,0.0395219291104251,1401.3092857142856,1166.386638888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,11,2097.33,8.65416666666666,0.010233034248716,2078.8441666666668,1520.1300833333337,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2022,12,1264.0725,-61.6075,-0.0139097874899385,1432.4186904761907,1714.5645555555554,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,1,1309.8691666666666,17.39833333333333,0.0186846878900257,1285.4435714285714,1571.28475,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,2,992.1616666666667,-31.7825,-0.0258627174520819,1078.6458333333333,1250.1130277777777,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,3,784.5291666666667,-10.441666666666675,-0.0015329054729702,820.4713095238095,1057.29625,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,4,658.705,-14.895,-0.0161744615257728,698.3229761904762,848.7074722222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,5,689.9725,2.8725000000000023,0.0056062786380323,680.8713095238096,723.6681111111111,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,6,826.5058333333333,14.669999999999996,0.0208963623372744,780.5114285714285,707.6978055555555,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,7,1239.5091666666667,29.29583333333333,0.0375659676572197,1158.8105952380954,866.8413333333333,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,8,1580.75,64.5,0.0455105217523851,1416.1304761904764,1126.7876944444445,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,9,1866.305,-10.70333333333332,-0.0043616547073386,1868.8994047619049,1495.9616944444444,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,10,2053.14,32.42500000000001,0.0168551763658627,1966.581428571429,1781.893861111111,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,11,3516.34,142.28454545454542,0.0645963788603852,3133.185844155844,2270.772787878788,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2023,12,3001.311818181818,-132.58999999999995,-0.0390680983862394,3280.976363636364,2809.771666666667,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,1,1679.0583333333334,-62.145,-0.0277184114645914,1910.4916666666668,2826.655194444444,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,2,1118.9075,-46.66333333333333,-0.0312880586441039,1257.0221428571429,2085.743916666667,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,3,1469.0908333333334,32.4475,0.0345284120494785,1379.240238095238,1440.817388888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,4,1225.001,-12.917999999999983,-0.0075620396551182,1289.9034285714283,1302.6615666666669,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,5,1374.9283333333333,3.789999999999987,0.0093839922675566,1349.5935714285713,1336.5640277777777,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,6,2094.9775,74.8866666666667,0.047655843611207,1849.761547619048,1465.8304722222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,7,2633.8475,23.16916666666664,0.0129670789504983,2564.5510714285715,1940.712638888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,8,2700.6841666666664,53.80499999999999,0.0200572814760931,2600.912380952381,2398.3933888888887,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,9,3671.9616666666666,49.360000000000014,0.0155873280414382,3490.744761904762,2862.5066944444443,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,10,3460.850909090909,-61.67181818181817,-0.0162420065662461,3584.7251948051944,3263.356303030303,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,11,3681.3325,52.71833333333333,0.0238012890654378,3513.0709523809523,3525.157138888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2024,12,3588.771666666667,-23.844999999999988,-0.0043485298787493,3652.044761904762,3574.2135833333336,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,1,2114.0333333333333,-134.53833333333333,-0.0452129872959574,2572.455833333333,3332.195333333333,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,2,2113.6366666666668,52.620000000000005,0.0266315218949344,2001.1329761904765,2685.904472222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,3,1739.8358333333333,-95.54666666666668,-0.0493216244746962,1960.8417857142856,2117.238611111112,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,4,1140.9475,-30.225833333333327,-0.0266429375525467,1232.821428571429,1758.2580833333334,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,5,995.0875,10.008333333333336,0.0106443617380318,1000.1238095238097,1345.3096666666668,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,6,1289.0983333333334,32.34499999999999,0.0279193319228172,1188.8289285714286,1105.0220277777778,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,7,1317.2016666666666,-18.381666666666657,-0.0128723476341956,1352.7917857142857,1187.735138888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,8,1169.4541666666669,8.038333333333336,0.0117863729582647,1188.9292857142857,1270.1326111111111,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,9,1140.5258333333334,-25.239166666666662,-0.0165294370836138,1170.1397619047618,1228.0890277777778,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,10,1084.8433333333337,10.10499999999999,0.01837476451226,1093.3120238095237,1147.2350833333333,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,11,1324.3008333333337,14.763333333333344,0.0147402813643629,1264.2079761904763,1161.244388888889,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2025,12,1299.8658333333333,36.81999999999999,0.0287760353767287,1231.7948809523812,1201.6567222222222,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,1,1392.835,-72.46833333333332,-0.0436317261246405,1493.6885714285715,1303.1693888888888,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,2,1034.6416666666669,-47.88833333333332,-0.037946541972479,1198.8585714285714,1294.5805,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,3,833.8233333333333,-30.44000000000001,-0.0245067506933531,929.7223809523808,1209.6234444444444,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,4,913.3766666666668,19.555000000000007,0.0226126043772638,863.1823809523809,1146.2199444444443,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,5,958.4666666666668,7.171666666666657,0.0202946251245529,929.9085714285716,1075.3949444444445,0.0,0.0,0.0,0.0,0.0,0.0
Onion,2026,6,1271.04,44.02166666666667,0.0433632551008509,1129.9859523809523,1007.6153888888888,92.0,0.0,6.0,6.0,80.0,91.0
Onion,2026,7,1931.9083333333333,135.07499999999996,0.1017989219137505,1590.2016666666666,1102.9886111111111,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,1,4906.616129032258,5.020333333333323,0.0124467070535639,5016.247885714286,4929.6345,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,2,5351.832142857143,12.774999999999991,0.0129201482265183,5292.77443877551,5041.024571428571,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,3,5640.709642857143,20.198214285714293,0.0152489399373389,5612.72693877551,5443.512559523809,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,4,6638.881333333334,55.85833333333334,0.0199172343801418,6460.880904761904,5966.832755555556,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,5,6623.947096774193,3.316774193548384,0.0135658213028162,6607.570138248848,6627.614032258065,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,6,6681.085333333333,-1.6713333333333438,0.0110861532253255,6687.803714285715,6643.410655555556,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,7,7504.617333333334,86.19033333333336,0.0215156908187225,7266.787666666667,6928.950011111111,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,8,7624.108999999999,-39.92433333333332,0.0147822068416982,7720.563666666667,7613.594666666667,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,9,6429.049333333333,-84.32133333333334,0.0048294155301657,6667.943095238095,7242.634055555555,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,10,5270.412333333333,-31.230000000000015,0.002726093397608,5396.395476190476,6014.414055555555,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,11,5979.709666666667,35.81466666666668,0.0155086516534984,5835.892904761905,5427.3642,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2021,12,6132.670967741935,4.903548387096754,0.0091966132238769,6133.349493087558,6091.007978494624,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,1,5951.11291256437,-9.185328864683704,-5.323802388547371e-05,5974.222020894419,6054.619363655659,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,2,6319.146440593928,42.44345550438379,0.0091278739571369,6206.443932646465,6049.915448303317,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,3,6596.449233270562,6.553240464916974,0.0042637095596178,6575.619528635539,6410.354716953151,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,4,6592.804897601362,-16.16101078630442,0.0019010731569692,6637.157933073236,6630.435814770163,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,5,6340.265511209516,-13.548124607541144,0.0005378881136592,6371.699743005526,6504.564089984295,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,6,6137.139372745451,-0.3229723245318344,0.0022210070535326,6157.559305001007,6278.968395677312,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,7,5999.512295632363,-7.384798056867582,0.000604041038102,6013.415555347505,6080.891792562268,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,8,5863.256101358009,-22.28673478301082,-0.0017616636152601,5922.333351335132,5987.005197410406,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,9,5419.922258003161,-15.914936822817822,0.0010149041595108,5478.211961461392,5702.601437995941,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,10,5215.025272605992,-4.494835458138398,0.0020964040382247,5218.263002366053,5335.89881532913,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,11,5669.74952879609,19.90202433707127,0.0071755385729188,5618.912748273875,5377.335871055623,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2022,12,5555.383941453167,-2.7397887819998954,0.0013497846178841,5564.097544494208,5630.794067842748,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,1,5023.4972628934365,-5.083552879700238,0.0002104498711578,5036.24378874905,5124.326076294985,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,2,5029.301030909715,-1.1195040378497605,0.0003576570598811,5028.107971118401,5031.986619869242,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,3,4945.589330199747,-0.6533147513772494,0.0003251178424961,4954.483185634218,4993.416253387178,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,4,4935.659917751313,-0.3012759180404563,0.0005274972970116,4945.3713682576,4956.028036999136,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,5,4820.698927074064,-11.010975839199,-0.0018422097028796,4838.014977210137,4895.671264884991,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,6,4837.380814688714,1.52461146166861,0.0008900641772322,4833.585539402985,4817.151363896092,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,7,4798.033876022582,-0.7194206826960378,0.0007738840742658,4797.044176202018,4825.480858400763,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,8,4781.619468213465,0.6386079920869243,0.000702944105525,4788.406359009612,4786.759291273842,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,9,4759.791046196712,-2.8460512659895043,0.0001975864639178,4766.812607363312,4785.852321830203,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,10,4601.086031281336,-4.80431109163642,-0.0001800909216963,4613.535567035948,4685.922501688962,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,11,4906.59746500664,10.44643736092039,0.0032313048047967,4869.996953111137,4707.030450426084,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2023,12,4713.247624060575,-4.710992544029449,-0.0003840216875201,4738.864274087629,4841.924268789049,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,1,4395.0517000200025,-11.60215092465252,-0.0021300178122573,4424.0012944309365,4506.79218732324,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,2,4333.574075030951,-0.1359029445168813,0.0005790446797623,4333.520873052818,4370.026103917255,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,3,4301.171129950956,1.0628467922425433,0.0013357484105966,4312.307259305694,4327.1856000515445,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,4,4377.492761096423,-1.521786061117807,6.628662159814044e-05,4357.629815833816,4317.476459184719,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,5,4345.7221993754765,0.767390025806567,0.0006062458599378,4350.366323513754,4363.4284830814,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,6,4325.900335122621,2.894577897958425,0.0010988464359343,4321.433325669437,4331.4554895780375,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,7,4286.293703810437,-7.997134440676864,-0.0012763882568037,4304.629223231234,4324.065593420301,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,8,4238.993622353673,9.728830019652891,0.0030173513643866,4225.29565399726,4257.370683295112,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,9,4395.678507202657,-3.553576832552729,-0.0002390264651759,4390.801001589244,4305.467224961266,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,10,4163.823659596585,-1.4675355908306889,7.492310575098194e-07,4191.3473916071125,4304.743347164455,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,11,4149.420900450269,-14.305787786316206,-0.0030831923050675,4156.3221669030645,4163.568974500605,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2024,12,4127.037167422961,4.691487778077422,0.0022407030030144,4126.412611231729,4146.890480346718,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,1,4066.7739099153096,-2.7592215385464898,-4.376262764030231e-05,4076.84366561348,4073.806616885148,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,2,4138.324330282217,34.71279324466791,0.0105989565179521,4079.8723947373337,4066.372340940774,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,3,4028.96091865093,-4.295932303273336,-0.0001008186889227,4031.9540088466415,4067.957894336147,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,4,4185.071688533209,-0.4278564097055649,0.0008458532160049,4186.161201353083,4094.15400455684,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,5,4149.984220462088,-2.770703692034814,0.000287009883578,4148.359799827091,4170.1516339155405,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,6,4181.204627857437,-1.552298331665215,0.0030340467880788,4184.759214580336,4176.442357224414,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,7,4169.157093624727,13.439906253523002,0.0049980194765944,4145.247525355905,4143.436123614219,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,8,4348.032269742247,-3.761819424123316,0.0008336374042262,4351.9115256682335,4259.702413635004,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,9,4112.836396496007,-9.88774346127734,-0.0006420878581879,4135.04478245939,4252.588295587964,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,10,4060.894219654435,1.7038718961335395,0.0025442183280828,4065.221013517009,4108.329019332619,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,11,4338.492312515488,-1.732654026969244,0.0031301234987645,4312.635111626575,4155.688023128196,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2025,12,4345.302118247806,17.890119597672673,0.0058809429452111,4316.964436922787,4319.933576699234,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,1,5187.530958844757,32.48439687519392,0.0131848388643531,5082.107893211386,4743.379402204635,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,2,5190.958318990472,-20.005022803111714,0.0013153828079733,5254.975975855446,5227.8878196981,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,3,5286.1940436719815,-2.7547846945366428,0.0027411430368111,5269.005498619795,5228.137052592141,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,4,5540.402059164797,38.07252945481083,0.0096957776375859,5462.212139004099,5347.79616564966,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,5,6748.428113877068,47.439097796131946,0.0097109372320225,6590.959204342296,5947.691236850128,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,6,6400.2365714881735,-14.76943341459498,0.0024255062889781,6458.581652703354,6631.962750143496,94.0,0.0638297872340425,30.0,24.0,40.0,93.0
Soybean,2026,7,5528.999729120967,-97.1403511711801,-0.0010039027141642,5957.824496278601,6328.350513444668,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,8,5663.434162621415,90.93218113560836,0.0238627159280466,5562.888249708452,6231.609279126362,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,9,5605.398162091518,-22.756857472461093,0.0081418540439096,5636.453986826065,6075.702468635976,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,10,5497.079095456368,12.039106684033262,0.0119035992462511,5555.614644515893,5847.8905530916245,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,11,5580.926205144363,33.865500403434,0.0189910739584408,5498.76835043918,5619.043006133213,0.0,0.0,0.0,0.0,0.0,0.0
Soybean,2026,12,5610.4639752484245,8.148004430432897,0.0169651374627605,5606.019578652254,5571.412543885276,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,1,3272.9523809523807,0.0,0.0005327540887802,3290.190476190476,,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,2,3287.181818181818,0.0,0.0003292554835622,3286.7272727272725,3284.5619047619048,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,3,3274.55,-1.0,3.5857782667735213e-05,3275.45,3282.373333333333,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,4,3306.4761904761904,2.380952380952381,0.0010848209071242,3301.1292517006805,3288.139682539683,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,5,3277.458333333333,0.0,0.000547274017404,3277.696428571429,3288.801388888889,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,6,3282.521739130435,-0.8695652173913043,0.0001027082982817,3285.44099378882,3284.621739130435,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,7,3288.0476190476197,0.9523809523809524,0.000683975254999,3286.482993197279,3287.266666666667,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,8,3452.714285714286,14.761904761904765,0.0048459014522099,3405.503401360545,3316.82380952381,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,9,3547.583333333333,4.583333333333333,0.0017496621372209,3535.7380952380954,3464.9347222222223,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,10,3502.086956521739,-3.0434782608695654,-0.0002352017726744,3510.3478260869565,3531.150724637681,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,11,3487.1,-7.0,-0.0013507665046969,3508.0,3520.973333333333,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2021,12,3428.08,0.8,0.0005469197644159,3425.817142857143,3457.216,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2022,1,3456.5,-3.727272727272727,-0.0010056608492937,3466.448051948052,3462.6530303030304,0.0,0.0,0.0,0.0,0.0,0.0
Sugar,2022,2,3445.7619047619046,5.333333333333333,0.0016574289341549,3440.9523809523807,3455.850793650793,0.0,0.0,0.0,0.0,0.0,0.0
