Date,commodity,price,price_change,price_pct_change,MA7,MA30
2024-01-11,Coffee,23482.67,-701.5600000000013,-0.029008986434548523,21262.785714285714,18291.840333333334
2024-01-12,Coffee,12200.0,-11282.669999999998,-0.48046793656769005,20834.214285714286,18177.646666666667
2024-01-13,Coffee,14200.0,2000.0,0.16393442622950816,19709.96142857143,17993.68033333333
2024-01-15,Coffee,18549.21,4349.209999999999,0.3062823943661972,19322.38,18149.067666666666
2024-01-16,Coffee,18698.94,149.72999999999956,0.008072041882107195,19017.93571428571,18183.042333333335
2024-01-17,Coffee,18900.94,202.0,0.010802751385907472,18602.284285714286,18216.953
2024-01-18,Coffee,18273.59,-627.3499999999985,-0.033191470900388986,17757.90714285714,18280.153
2024-01-19,Coffee,13950.44,-4323.15,-0.2365791286769594,16396.16,18162.23933333333
2024-01-20,Coffee,19655.81,5705.370000000001,0.4089741972296215,17461.27571428571,18240.568333333336
2024-01-21,Coffee,25900.0,6244.189999999999,0.31767655466755107,19132.704285714284,18453.786666666667
2024-01-22,Coffee,20698.23,-5201.77,-0.20084054054054057,19439.707142857143,18643.039999999997
2024-01-23,Coffee,19447.62,-1250.6100000000006,-0.06042110847159399,19546.661428571428,18656.610999999997
2024-01-24,Coffee,19161.11,-286.5099999999984,-0.014732393989598691,19583.82857142857,18633.314666666665
2024-01-25,Coffee,22771.43,3610.3199999999997,0.18841914690745987,20226.377142857145,18935.695666666667
2024-01-26,Coffee,22712.69,-58.7400000000016,-0.002579548144319488,21478.12714285714,19246.118666666665
2024-01-27,Coffee,19579.59,-3133.0999999999985,-0.13794491097267647,21467.23857142857,19254.445666666667
2024-01-28,Coffee,14900.0,-4679.59,-0.2390034724935507,19895.809999999998,19005.129666666664
2024-01-29,Coffee,20212.12,5312.119999999999,0.35651812080536915,19826.365714285716,19036.719999999998
2024-01-30,Coffee,17955.04,-2257.079999999998,-0.11166963188423573,19613.140000000003,18975.998666666666
2024-01-31,Coffee,20357.88,2402.84,0.13382537716429477,19784.10714285714,19019.039
2024-02-01,Coffee,14200.0,-6157.880000000001,-0.3024813978665756,18559.617142857143,19005.705666666665
2024-02-02,Coffee,15700.0,1500.0,0.10563380281690149,17557.804285714286,18918.307333333334
2024-02-03,Coffee,15380.0,-320.0,-0.020382165605095537,16957.86285714286,18915.876
2024-02-05,Coffee,22021.98,6641.98,0.43185825747724316,17975.288571428573,19142.204
2024-02-07,Coffee,20805.41,-1216.5699999999997,-0.055243443141806514,18060.044285714284,19329.051
2024-02-08,Coffee,20841.18,35.77000000000044,0.0017192643644128314,18472.35,19288.098
2024-02-09,Coffee,23294.17,2452.989999999998,0.1176991897771622,18891.82,19355.827666666664
2024-02-10,Coffee,22100.0,-1194.1699999999983,-0.051264758521123444,20020.391428571427,19398.159333333333
2024-02-11,Coffee,23609.3,1509.2999999999993,0.06829411764705884,21150.29142857143,19458.119333333336
2024-02-12,Coffee,22089.17,-1520.130000000001,-0.06438691532574037,22108.744285714285,19388.283999999996
2024-02-14,Coffee,15300.0,-6789.169999999998,-0.3073528792616471,21148.461428571427,19115.528333333332
2024-02-15,Coffee,15300.0,0.0,0.0,20361.97428571428,19218.861666666668
2024-02-16,Coffee,15335.62,35.6200000000008,0.0023281045751635254,19575.465714285714,19256.715666666667
2024-02-18,Coffee,15373.3,37.67999999999847,0.0024570248871580436,18443.912857142856,19150.852
2024-02-19,Coffee,15086.33,-286.96999999999935,-0.018666779416260604,17441.96,19030.431666666664
2024-02-20,Coffee,15284.38,198.04999999999927,0.013127778591612405,16252.685714285713,18909.879666666668
2024-02-21,Coffee,15436.36,151.98000000000138,0.009943484786429035,15302.284285714284,18815.30533333333
2024-02-22,Coffee,15304.35,-132.01000000000022,-0.008551886584661217,15302.905714285715,18860.435666666668
2024-02-23,Coffee,15306.85,2.5,0.00016335224952390703,15303.884285714286,18715.470333333335
2024-02-24,Coffee,15317.49,10.639999999999418,0.000695113625599042,15301.294285714286,18362.719999999998
2024-02-25,Coffee,15700.0,382.5100000000002,0.024972107048870207,15347.965714285714,18196.112333333334
2024-02-26,Coffee,15109.91,-590.0900000000001,-0.03758535031847132,15351.334285714285,18051.522
2024-02-27,Coffee,24576.42,9466.509999999998,0.6265100189213568,16678.768571428573,18232.032333333333
2024-02-28,Coffee,23100.27,-1476.1499999999978,-0.06006367078687613,17773.61285714286,18242.99366666667
2024-02-29,Coffee,15200.0,-7900.27,-0.3419990329117365,17758.705714285716,17992.570666666667
2024-03-01,Coffee,18041.2,2841.2000000000007,0.186921052631579,18149.327142857142,17941.291
2024-03-02,Coffee,15506.53,-2534.67,-0.14049342615790528,18176.332857142857,17961.50866666667
2024-03-04,Coffee,17500.0,1993.4699999999993,0.1285568080028221,18433.475714285716,17871.104666666666
2024-03-05,Coffee,21403.04,3903.040000000001,0.2230308571428572,19332.494285714285,17986.038
2024-03-06,Coffee,21403.81,0.7700000000004366,3.597619777373495e-05,18879.264285714286,18020.902333333335
2024-03-07,Coffee,20907.84,-495.97000000000116,-0.02317204273444784,18566.06,18244.497
2024-03-08,Coffee,20925.93,18.090000000000146,0.0008652256761099153,19384.05,18418.694666666666
2024-03-09,Coffee,21658.36,732.4300000000003,0.03500107283164966,19900.787142857145,18627.97333333333
2024-03-10,Coffee,22688.46,1030.0999999999985,0.047561311198077716,20926.777142857143,18650.189333333336
2024-03-11,Coffee,21300.0,-1388.4599999999991,-0.061196749360688196,21469.634285714284,18666.675666666666
2024-03-12,Coffee,25193.5,3893.5,0.18279342723004688,22011.12857142857,18811.753
2024-03-13,Coffee,15300.0,-9893.5,-0.3927004981443626,21139.155714285713,18545.28066666667
2024-03-14,Coffee,15325.0,25.0,0.0016339869281045694,20341.60714285714,18319.447333333334
2024-03-15,Coffee,15200.0,-125.0,-0.00815660685154973,19523.617142857143,18039.137333333332
2024-03-16,Coffee,15482.52,282.52000000000044,0.01858684210526329,18641.354285714286,17818.915666666664
2024-03-17,Coffee,17000.0,1517.4799999999996,0.09801246825452181,17828.717142857142,17875.582333333332
2024-03-18,Coffee,15333.33,-1666.67,-0.09803941176470587,16976.335714285717,17876.693333333336
2024-03-19,Coffee,15600.0,266.6700000000001,0.017391525519896867,15605.835714285715,17885.506
2024-03-20,Coffee,15608.71,8.709999999999127,0.0005583333333332163,15649.937142857143,17893.353
2024-03-21,Coffee,16057.72,449.0100000000002,0.028766630938751536,15754.611428571428,17925.732666666667
2024-03-22,Coffee,15538.36,-519.3599999999988,-0.03234332146780483,15802.948571428571,17934.198666666667
2024-03-23,Coffee,15987.88,449.5199999999986,0.02892969399602019,15875.142857142857,17952.582666666665
2024-03-24,Coffee,17600.0,1612.1200000000008,0.10083388166536156,15960.857142857143,18029.104333333333
2024-03-25,Coffee,15522.92,-2077.08,-0.11801590909090909,15987.941428571428,18036.306666666667
2024-03-26,Coffee,15691.78,168.86000000000058,0.010878107984837904,16001.052857142857,18048.783000000003
2024-03-27,Coffee,15300.0,-391.78000000000065,-0.024967212132721794,15956.951428571429,18035.44966666667
2024-03-29,Coffee,15903.85,603.8500000000004,0.039467320261437955,15934.97,18061.914333333334
2024-03-30,Coffee,15824.32,-79.53000000000065,-0.005000675936958743,15975.82142857143,17770.177666666666
2024-04-01,Coffee,19646.43,3822.1100000000006,0.24153391741319696,16498.471428571425,17655.049666666666
2024-04-03,Coffee,15320.48,-4325.950000000001,-0.2201901312350386,16172.825714285715,17659.065666666665
2024-04-04,Coffee,15775.0,454.52000000000044,0.029667477781375018,16208.837142857143,17583.52566666667
2024-04-05,Coffee,20762.07,4987.07,0.3161375594294771,16933.164285714283,17758.710333333333
2024-04-06,Coffee,21379.52,617.4500000000007,0.029739327533333748,17801.667142857143,17888.027666666665
2024-04-07,Coffee,20897.56,-481.9599999999991,-0.022543069255062775,18515.054285714286,17871.178333333333
2024-04-09,Coffee,23496.86,2599.2999999999993,0.12438294231479641,19611.13142857143,17940.946666666667
2024-04-10,Coffee,23864.95,368.09000000000015,0.015665497432422848,20213.777142857143,18039.517
2024-04-11,Coffee,21469.47,-2395.4799999999996,-0.10037649356064016,21092.204285714284,18057.635000000002
2024-04-12,Coffee,22073.33,603.8600000000006,0.028126451188594803,21991.965714285714,18071.467333333334
2024-04-15,Coffee,20241.27,-1832.0600000000013,-0.08299880443956575,21917.565714285713,17989.894333333334
2024-04-16,Coffee,20177.42,-63.85000000000218,-0.0031544463366183217,21745.837142857144,17952.475
2024-04-17,Coffee,15200.0,-4977.419999999998,-0.24668267796378318,20931.9,17619.358333333334
2024-04-18,Coffee,15200.0,0.0,0.0,19746.634285714284,17616.025
2024-04-19,Coffee,15200.0,0.0,0.0,18508.784285714286,17611.858333333334
2024-04-20,Coffee,16333.33,1133.33,0.07456118421052627,17775.05,17649.636
2024-04-21,Coffee,16890.24,556.9100000000017,0.03409653757072206,17034.60857142857,17696.56
2024-04-22,Coffee,16280.0,-610.2400000000016,-0.03612974119965151,16468.71285714286,17672.56
2024-04-23,Coffee,17375.0,1095.0,0.06726044226044237,16068.367142857143,17740.615666666665
2024-04-24,Coffee,16000.0,-1375.0,-0.07913669064748197,16182.652857142859,17753.949
2024-04-25,Coffee,17258.06,1258.0600000000013,0.07862875000000003,16476.661428571428,17808.927333333333
2024-04-26,Coffee,22084.51,4826.449999999997,0.2796635311269051,17460.16285714286,18009.820333333333
2024-04-27,Coffee,22100.0,15.4900000000016,0.0007013965897364471,18283.972857142857,18228.541666666668
2024-04-28,Coffee,22200.0,100.0,0.004524886877828038,19042.510000000002,18435.612333333334
2024-04-29,Coffee,21693.03,-506.97000000000116,-0.022836486486486507,19815.8,18572.04666666667
2024-04-30,Coffee,22011.21,318.1800000000003,0.014667383947747359,20478.115714285716,18788.322999999997
2024-05-01,Coffee,17939.85,-4071.3600000000006,-0.18496756879789888,20755.237142857142,18863.25866666667
2024-05-02,Coffee,15231.65,-2708.199999999999,-0.15096001360100553,20465.75,18860.98033333333
2024-05-03,Coffee,15430.03,198.38000000000102,0.013024196328040638,19515.109999999997,18845.18633333333
2024-05-04,Coffee,16318.18,888.1499999999996,0.05755983624140715,18689.135714285712,18861.648333333334
2024-05-06,Coffee,21903.67,5585.489999999998,0.3422863334023769,18646.802857142855,18936.889666666666
2024-05-07,Coffee,20854.27,-1049.3999999999978,-0.04790977950270425,18526.98,19121.34933333333
2024-05-08,Coffee,20794.71,-59.56000000000131,-0.0028560098243669563,18353.194285714286,19288.673
2024-05-09,Coffee,21745.13,950.4200000000019,0.045704893215630316,18896.805714285718,19321.441666666666
2024-05-10,Coffee,24363.43,2618.2999999999993,0.12040856964294999,20201.34571428571,19420.905333333336
2024-05-11,Coffee,23926.32,-437.1100000000006,-0.017941234054482447,21415.101428571426,19521.863999999998
2024-05-12,Coffee,24858.14,931.8199999999997,0.038945395698126495,22635.095714285715,19567.239999999998
2024-05-13,Coffee,17268.75,-7589.389999999999,-0.30530803994184597,21972.964285714286,19347.366666666665
2024-05-14,Coffee,17221.05,-47.70000000000073,-0.002762214983713429,21453.932857142856,19205.75266666667
2024-05-15,Coffee,17319.05,98.0,0.005690709916062131,20957.41,19047.276666666665
2024-05-16,Coffee,17354.16,35.11000000000058,0.0020272474529492435,20330.12857142857,18951.039666666664
2024-05-17,Coffee,17660.79,306.630000000001,0.01766896236982962,19372.608571428573,18867.152000000002
2024-05-18,Coffee,18024.48,363.6899999999987,0.020593076527154253,18529.48857142857,18961.301333333333
2024-05-20,Coffee,18260.56,236.08000000000175,0.01309774262558494,17586.977142857144,19063.320000000003
2024-05-21,Coffee,18473.36,212.79999999999927,0.011653530888428243,17759.064285714285,19172.432000000004
2024-05-22,Coffee,18578.4,105.04000000000087,0.005686025714867204,17952.97142857143,19247.267666666663
2024-05-23,Coffee,18801.35,222.9499999999971,0.012000495198725147,18164.72857142857,19310.971333333335
2024-05-24,Coffee,18845.19,43.840000000000146,0.0023317474543051997,18377.73285714286,19396.477666666666
2024-05-25,Coffee,19983.87,1138.6800000000003,0.060422845298986116,18709.60142857143,19483.44
2024-05-27,Coffee,20228.74,244.87000000000262,0.012253382352867659,19024.495714285713,19624.397999999997
2024-05-28,Coffee,20374.95,146.20999999999913,0.007227835248265535,19326.551428571427,19728.294333333335
2024-05-29,Coffee,20355.6,-19.350000000002183,-0.0009496955820751385,19595.442857142858,19670.664
2024-05-30,Coffee,33765.06,13409.46,0.6587602428815658,21764.965714285714,20059.499333333333
2024-05-31,Coffee,21735.04,-12030.019999999997,-0.35628605428214843,22184.064285714285,20044.000666666667
2024-06-01,Coffee,19273.68,-2461.3600000000006,-0.11324386796619657,22245.277142857143,19963.355666666666
2024-06-02,Coffee,15578.57,-3695.1100000000006,-0.19171792828354528,21615.94857142857,19748.934333333335
2024-06-03,Coffee,15327.83,-250.73999999999978,-0.016095187170581116,20915.818571428572,19661.866999999995
2024-06-04,Coffee,15200.0,-127.82999999999993,-0.00833973236916119,20176.54,19660.811999999998
2024-06-05,Coffee,21210.53,6010.529999999999,0.39542960526315785,20298.672857142858,19853.495333333332
2024-06-06,Coffee,21810.38,599.8500000000022,0.028280764318477702,18590.86142857143,20036.568666666666
2024-06-07,Coffee,20912.12,-898.260000000002,-0.04118497706138091,18473.301428571427,20003.517
2024-06-08,Coffee,20779.41,-132.70999999999913,-0.006346080646055907,18688.405714285713,20001.021666666667
2024-06-09,Coffee,23299.6,2520.1899999999987,0.12128303931632312,19791.41,20084.518
2024-06-11,Coffee,23473.21,173.61000000000058,0.007451200878985098,20955.035714285714,20142.120666666666
2024-06-12,Coffee,25344.24,1871.0300000000025,0.07970916632194758,22404.212857142855,20174.814333333332
2024-06-13,Coffee,21308.33,-4035.91,-0.15924367824799635,22418.184285714287,20087.548000000003
2024-06-14,Coffee,20871.51,-436.82000000000335,-0.020499964098547485,22284.06,19954.660333333337
2024-06-15,Coffee,20657.04,-214.46999999999753,-0.010275729930417032,22247.62,20067.603333333333
2024-06-18,Coffee,20949.6,292.5599999999977,0.014162726121457858,22271.932857142856,20191.888333333332
2024-06-19,Coffee,20769.41,-180.1899999999987,-0.008601118875777969,21910.477142857144,20306.900333333335
2024-06-20,Coffee,20412.92,-356.4900000000016,-0.017164185212772076,21473.292857142857,20408.859
2024-06-21,Coffee,20153.85,-259.0699999999997,-0.012691471871736137,20731.808571428573,20491.961
2024-06-22,Coffee,20277.78,123.93000000000029,0.006149197299771592,20584.58714285714,20567.071
2024-06-23,Coffee,20500.0,222.22000000000116,0.01095879331958427,20531.514285714286,20641.718999999997
2024-06-24,Coffee,20295.74,-204.2599999999984,-0.009963902439024341,20479.899999999998,20702.465
2024-06-25,Coffee,20685.36,389.619999999999,0.01919713200898321,20442.15142857143,20772.697
2024-06-26,Coffee,20783.58,98.22000000000116,0.004748285744120562,20444.175714285717,20838.771333333334
2024-06-27,Coffee,20878.6,95.0199999999968,0.004571878377064742,20510.70142857143,20906.55166666667
2024-06-28,Coffee,20952.72,74.12000000000262,0.0035500464590538794,20624.825714285715,20938.846666666668
2024-06-29,Coffee,21160.0,207.27999999999884,0.009892749008243218,20750.85714285714,20969.88866666667
2024-07-02,Coffee,15455.59,-5704.41,-0.26958459357277886,20030.227142857144,20805.909999999996
2024-07-03,Coffee,15511.63,56.039999999999054,0.003625872580729661,19346.782857142858,20644.444333333333
2024-07-04,Coffee,15200.0,-311.6299999999992,-0.020090087244216015,18563.16,20025.609
2024-07-05,Coffee,18266.97,3066.970000000001,0.20177434210526313,18203.644285714287,19910.006666666664
2024-07-06,Coffee,21559.23,3292.2599999999984,0.18023021880476064,18300.87714285714,19986.191666666666
2024-07-08,Coffee,20800.0,-759.2299999999996,-0.035216007250722714,18279.06,20160.239333333335
2024-07-09,Coffee,22876.95,2076.9500000000007,0.09985336538461542,18524.338571428572,20411.876666666667
2024-07-10,Coffee,24579.81,1702.8600000000006,0.0744356218814135,19827.79857142857,20724.537000000004
2024-07-11,Coffee,21596.23,-2983.5800000000017,-0.12138336301216335,20697.027142857143,20737.393666666667
2024-07-12,Coffee,24229.48,2633.25,0.12193100369833076,21986.952857142856,20818.030333333336
2024-07-13,Coffee,21500.0,-2729.4799999999996,-0.11265120010829777,22448.814285714285,20837.626333333334
2024-07-15,Coffee,21425.51,-74.4900000000016,-0.0034646511627908216,22429.71142857143,20859.163
2024-07-16,Coffee,21900.0,474.4900000000016,0.022146030596237987,22586.854285714286,20812.50966666667
2024-07-17,Coffee,21310.24,-589.7599999999984,-0.02692968036529675,22363.03857142857,20740.41066666667
2024-07-18,Coffee,21379.78,69.53999999999724,0.0032632199355802083,21905.891428571427,20608.262000000002
2024-07-19,Coffee,21364.33,-15.44999999999709,-0.0007226454154344308,21872.762857142858,20610.128666666667
2024-07-20,Coffee,21221.21,-143.12000000000262,-0.006699016538314173,21443.010000000002,20621.78533333333
2024-07-22,Coffee,21236.09,14.880000000001019,0.0007011852764287063,21405.308571428573,20641.087000000003
2024-07-23,Coffee,21293.25,57.159999999999854,0.002691644271614946,21386.414285714283,20652.542
2024-07-24,Coffee,21260.61,-32.63999999999942,-0.001532880138071846,21295.07285714286,20668.915333333334
2024-07-25,Coffee,21369.97,109.36000000000058,0.005143784679743524,21303.605714285713,20700.817
2024-07-26,Coffee,21340.99,-28.979999999999563,-0.0013561085953793794,21298.06428571429,20740.388333333332
2024-07-27,Coffee,21189.75,-151.2400000000016,-0.007086831491884937,21273.124285714286,20770.787333333334
2024-07-29,Coffee,21131.13,-58.61999999999898,-0.002766431883339804,21260.255714285715,20791.825
2024-07-30,Coffee,20983.13,-148.0,-0.007003884789881121,21224.118571428575,20814.738
2024-07-31,Coffee,21015.79,32.659999999999854,0.0015564884743124452,21184.48142857143,20825.752333333334
2024-08-01,Coffee,18350.9,-2664.8899999999994,-0.12680417914339648,20768.808571428573,20744.662999999997
2024-08-02,Coffee,15380.0,-2970.9000000000015,-0.1618939670533871,19913.09857142857,20561.37633333333
2024-08-03,Coffee,16000.0,620.0,0.04031209362808852,19150.100000000002,20396.285666666667
2024-08-04,Coffee,17000.0,1000.0,0.0625,18551.56428571429,20257.619
2024-08-05,Coffee,18130.77,1130.7700000000004,0.06651588235294126,18122.941428571427,20346.791666666668
2024-08-06,Coffee,17500.0,-630.7700000000004,-0.03479002822273958,17625.351428571426,20413.070666666667
2024-08-07,Coffee,20835.29,3335.290000000001,0.19058799999999998,17599.565714285716,20600.913666666667
2024-08-08,Coffee,20849.59,14.299999999999272,0.0006863355393660342,17956.52142857143,20687.001
2024-08-10,Coffee,24800.57,3950.9799999999996,0.1894991700076596,19302.317142857144,20795.045666666665
2024-08-11,Coffee,23704.04,-1096.5299999999988,-0.044213903148193734,20402.894285714287,20891.846999999998
2024-08-13,Coffee,21160.0,-2544.040000000001,-0.10732516482422405,20997.18,20834.61533333333
2024-08-14,Coffee,21119.45,-40.54999999999927,-0.0019163516068052555,21424.134285714284,20719.27
2024-08-15,Coffee,20900.0,-219.45000000000073,-0.010390895596239513,21909.84857142857,20696.06233333333
2024-08-16,Coffee,21106.01,206.0099999999984,0.009856937799042953,21948.522857142856,20591.946666666667
2024-08-17,Coffee,21318.96,212.95000000000073,0.010089543215415997,22015.575714285715,20585.912
2024-08-19,Coffee,21118.37,-200.59000000000015,-0.009408995560759026,21489.54714285714,20575.674
2024-08-20,Coffee,21207.55,89.18000000000029,0.0042228637910974864,21132.905714285713,20552.592333333334
2024-08-21,Coffee,23125.26,1917.7099999999991,0.09042581533463312,21413.657142857144,20613.093
2024-08-22,Coffee,21133.33,-1991.9299999999967,-0.08613654505938517,21415.639999999996,20604.878
2024-08-23,Coffee,21225.9,92.56999999999971,0.004380284602568452,21462.197142857145,20600.26366666667
2024-08-24,Coffee,21993.33,767.4300000000003,0.036155357370005525,21588.957142857143,20626.001
2024-08-26,Coffee,36000.0,14006.669999999998,0.6368599025249926,23686.24857142857,21118.13133333333
2024-08-27,Coffee,22640.4,-13359.599999999999,-0.3711,23903.68142857143,21163.036333333333
2024-08-28,Coffee,21357.63,-1282.7700000000004,-0.05665845126411195,23925.12142857143,21166.270333333334
2024-08-29,Coffee,21287.13,-70.5,-0.0033009280524103346,23662.531428571434,21163.509000000002
2024-08-30,Coffee,21431.75,144.61999999999898,0.006793776333399615,23705.16285714286,21166.534333333333
2024-08-31,Coffee,24067.35,2635.5999999999985,0.12297642516360074,24111.084285714285,21262.454333333335
2024-09-01,Coffee,20657.04,-3410.3099999999977,-0.14169860828051273,23920.185714285715,21246.651333333335
2024-09-02,Coffee,15447.33,-5209.710000000001,-0.25220021842432416,20984.089999999997,21062.124666666667
2024-09-03,Coffee,15425.64,-21.69000000000051,-0.0014041261499559976,19953.41,20875.786333333333
2024-09-04,Coffee,19921.05,4495.41,0.29142453732875917,19748.184285714287,20928.12466666667
2024-09-05,Coffee,17889.23,-2031.8199999999997,-0.10199361981421662,19262.769999999997,21011.76566666667
2024-09-06,Coffee,17600.0,-289.22999999999956,-0.016167828352589786,18715.37714285714,21065.099000000002
2024-09-07,Coffee,20913.57,3313.5699999999997,0.1882710227272728,18264.837142857144,21195.551333333333
2024-09-08,Coffee,20951.06,37.4900000000016,0.001792615990479085,18306.84,21289.561
2024-09-09,Coffee,23091.06,2140.0,0.1021428032758247,19398.801428571427,21475.929666666667
2024-09-10,Coffee,22922.79,-168.27000000000044,-0.00728723583932489,20469.82285714286,21545.513
2024-09-11,Coffee,24923.08,2000.2900000000009,0.08726206539430859,21184.398571428574,21681.296
2024-09-12,Coffee,22036.31,-2886.7700000000004,-0.1158271770583732,21776.838571428572,21589.154
2024-09-13,Coffee,22573.11,536.7999999999993,0.024359795265178175,22487.282857142858,21551.456333333335
2024-09-14,Coffee,36000.0,13426.89,0.5948179050206197,24642.487142857142,22046.123000000003
2024-09-17,Coffee,21583.27,-14416.73,-0.4004647222222222,24732.802857142855,22061.583666666666
2024-09-18,Coffee,21632.65,49.38000000000102,0.0022878831613559747,24524.45857142857,22086.005333333334
2024-09-19,Coffee,23056.03,1423.3799999999974,0.06579776402798543,24543.492857142854,22151.005999999998
2024-09-20,Coffee,22940.83,-115.19999999999709,-0.004996523685994347,24260.31428571429,22205.068333333336
2024-09-21,Coffee,22955.62,14.789999999997235,0.0006447020443460794,24391.644285714287,22266.31
2024-09-22,Coffee,21200.0,-1755.619999999999,-0.07647887532551934,24195.485714285714,22266.058333333334
2024-09-23,Coffee,21945.63,745.630000000001,0.03517122641509429,22187.71857142857,22226.737333333334
2024-09-24,Coffee,23640.33,1694.7000000000007,0.07722266346420681,22481.584285714285,22310.304
2024-09-25,Coffee,22872.43,-767.9000000000015,-0.03248262608855301,22658.695714285717,22365.188333333335
2024-09-26,Coffee,21752.82,-1119.6100000000006,-0.04895019899503461,22472.522857142856,22357.171333333335
2024-09-27,Coffee,23111.76,1358.9399999999987,0.062471900195009145,22496.941428571427,21927.563333333335
2024-09-28,Coffee,23538.24,426.4800000000032,0.01845294343658832,22580.172857142858,21957.49133333333
2024-09-29,Coffee,21533.33,-2004.9099999999999,-0.08517671669589566,22627.79142857143,21963.347999999998
2024-09-30,Coffee,24272.3,2738.9699999999975,0.12719676891590836,22960.172857142858,22062.853666666666
2024-10-01,Coffee,18242.22,-6030.079999999998,-0.24843463536624044,22189.014285714286,21956.536
2024-10-02,Coffee,15632.5,-2609.720000000001,-0.14305934255808783,21154.73857142857,21675.374333333333
2024-10-04,Coffee,19910.34,4277.84,0.27365040780425387,20891.527142857143,21650.484333333334
2024-10-05,Coffee,18572.58,-1337.7599999999984,-0.06718920922495542,20243.07285714286,21754.659333333333
2024-10-06,Coffee,21788.33,3215.75,0.17314503423864647,19993.085714285717,21966.749
2024-10-07,Coffee,21766.93,-21.400000000001455,-0.0009821771563034432,20026.457142857143,22028.278333333332
2024-10-08,Coffee,20961.92,-805.010000000002,-0.03698316666613077,19553.545714285716,22130.701333333334
2024-10-09,Coffee,23362.42,2400.5,0.1145171816322168,20285.00285714286,22322.782
2024-10-10,Coffee,21968.75,-1393.6699999999983,-0.05965435087632187,21190.18142857143,22357.95466666667
2024-10-12,Coffee,22130.49,161.7400000000016,0.007362275960170805,21507.34571428571,22397.268999999997
2024-10-13,Coffee,22100.0,-30.4900000000016,-0.0013777372304003555,22011.26285714286,22364.233666666667
2024-10-14,Coffee,22185.8,85.79999999999927,0.003882352941176448,22068.044285714284,22339.667333333335
2024-10-15,Coffee,24591.46,2405.66,0.10843242073758885,22471.54857142857,22328.613333333335
2024-10-16,Coffee,22150.0,-2441.459999999999,-0.09928080723958643,22641.274285714284,22332.403
2024-10-17,Coffee,22097.47,-52.529999999998836,-0.0023715575620767426,22460.567142857144,22316.548333333332
2024-10-18,Coffee,23880.66,1783.1899999999987,0.08069656843068462,22733.697142857145,21912.570333333333
2024-10-19,Coffee,24236.75,356.09000000000015,0.014911229421632477,23034.59142857143,22001.019666666667
2024-10-20,Coffee,21500.0,-2736.75,-0.11291736722126522,22948.877142857145,21996.597999999998
2024-10-21,Coffee,22071.79,571.7900000000009,0.026594883720930218,22932.59,21963.79
2024-10-22,Coffee,22004.88,-66.90999999999985,-0.0030314713940282623,22563.078571428574,21932.591666666667
2024-10-23,Coffee,21919.23,-85.65000000000146,-0.0038923184311844272,22530.11142857143,21898.04533333333
2024-10-24,Coffee,23061.97,1142.7400000000016,0.052134130624114094,22667.897142857142,21960.110999999997
2024-10-25,Coffee,24478.71,1416.739999999998,0.06143187247229953,22753.33285714286,22044.547
2024-10-26,Coffee,23623.47,-855.239999999998,-0.0349381156114843,22665.721428571425,22043.985
2024-10-27,Coffee,21600.0,-2023.4700000000012,-0.08565507099507397,22680.007142857143,22001.570666666667
2024-10-28,Coffee,21600.0,0.0,0.0,22612.608571428573,21996.47666666667
2024-10-29,Coffee,23520.19,1920.1899999999987,0.08889768518518504,22829.081428571426,22010.091
2024-10-30,Coffee,23406.1,-114.09000000000015,-0.004850726120834925,23041.49142857143,22005.68633333333
2024-10-31,Coffee,29325.49,5919.390000000003,0.25289945783364187,23936.280000000002,22265.425
2024-11-01,Coffee,18482.53,-10842.960000000003,-0.3697452284684758,23079.682857142852,22072.432666666668
2024-11-02,Coffee,15600.0,-2882.529999999999,-0.15595970897923606,21933.472857142857,21984.358666666667
2024-11-03,Coffee,15300.0,-300.0,-0.019230769230769273,21033.472857142857,21973.275333333335
2024-11-04,Coffee,20289.47,4989.470000000001,0.32610915032679744,20846.254285714287,21985.912999999997
2024-11-06,Coffee,21610.45,1320.9799999999996,0.06510667848889096,20573.434285714287,22087.175333333333
2024-11-07,Coffee,21306.65,-303.7999999999993,-0.014058013599901886,20273.512857142858,22071.119333333336
2024-11-09,Coffee,23201.47,1894.8199999999997,0.08893092062806685,19398.652857142857,22118.93733333333
2024-11-10,Coffee,36000.0,12798.529999999999,0.5516258237085838,21901.148571428574,22620.206666666665
2024-11-11,Coffee,23542.72,-12457.279999999999,-0.34603555555555554,23035.82285714286,22626.216666666667
2024-11-12,Coffee,25369.23,1826.5099999999984,0.07758279417161651,24474.28428571429,22739.566
2024-11-13,Coffee,24473.86,-895.369999999999,-0.035293542610477346,25072.054285714286,22817.678333333337
2024-11-14,Coffee,23670.0,-803.8600000000006,-0.032845656549477686,25366.27571428571,22870.01166666667
2024-11-15,Coffee,23378.92,-291.08000000000175,-0.012297422898183474,25662.31428571429,22909.782333333333
2024-11-16,Coffee,23910.87,531.9500000000007,0.0227534034934036,25763.657142857144,22887.096
2024-11-18,Coffee,21745.81,-2165.0599999999977,-0.09054710263574672,23727.344285714287,22873.623000000003
2024-11-19,Coffee,21900.0,154.1899999999987,0.007090561354118341,23492.670000000002,22867.04066666667
2024-11-20,Coffee,25136.69,3236.6899999999987,0.1477940639269406,23459.45,22908.908333333333
2024-11-21,Coffee,21765.1,-3371.59,-0.1341302295568748,23072.484285714287,22826.52
