commodity,year,month,price,price_change,price_pct_change,MA7,MA30,total_news,average_sentiment,positive_news,negative_news,neutral_news,news_growth,next_price
COTTON,2003,12,68.998,-0.2749999999999999,-0.0035260983771103,70.66214285714285,67.8724,0.0,0.0,0.0,0.0,0.0,0.0,74.87714285714286
COTTON,2004,1,74.87714285714286,0.5642857142857147,0.0081894071852772,72.89551020408163,71.37214285714286,0.0,0.0,0.0,0.0,0.0,0.0,67.62666666666667
COTTON,2004,2,67.62666666666667,-0.8711111111111115,-0.0118948195756671,70.36650793650794,71.92514814814814,0.0,0.0,0.0,0.0,0.0,0.0,66.953
COTTON,2004,3,66.953,-0.1799999999999997,-0.0021415556941482,67.37642857142858,69.96793333333333,0.0,0.0,0.0,0.0,0.0,0.0,61.457142857142856
COTTON,2004,4,61.457142857142856,-0.8371428571428581,-0.0132133451301528,63.17081632653061,68.16971428571428,0.0,0.0,0.0,0.0,0.0,0.0,63.04625
COTTON,2004,5,63.04625,0.5487500000000001,0.0092679038064436,61.94767857142857,65.31479166666666,0.0,0.0,0.0,0.0,0.0,0.0,57.28888888888889
COTTON,2004,6,57.28888888888889,-0.553333333333333,-0.0086510132101622,59.46873015873015,62.86244444444445,0.0,0.0,0.0,0.0,0.0,0.0,46.715
COTTON,2004,7,46.715,-1.44625,-0.0244497853709418,50.73875,58.63208333333333,0.0,0.0,0.0,0.0,0.0,0.0,44.79888888888889
COTTON,2004,8,44.79888888888889,-0.3977777777777775,-0.0085626500233644,45.527142857142856,53.912925925925926,0.0,0.0,0.0,0.0,0.0,0.0,52.3
COTTON,2004,9,52.3,1.0287499999999996,0.0253237119275147,49.4625,50.14908333333333,0.0,0.0,0.0,0.0,0.0,0.0,47.75
COTTON,2004,10,47.75,-0.8075000000000001,-0.0160495893664264,49.73089285714286,48.324666666666666,0.0,0.0,0.0,0.0,0.0,0.0,44.018
COTTON,2004,11,44.018,-0.0449999999999995,-0.0008951308582595,44.84285714285714,47.508966666666666,0.0,0.0,0.0,0.0,0.0,0.0,45.18375
COTTON,2004,12,45.18375,-0.2537500000000001,-0.0051594014376361,45.25982142857143,47.16316666666667,0.0,0.0,0.0,0.0,0.0,0.0,45.82875
COTTON,2005,1,45.82875,0.5350000000000001,0.0122665761877249,44.80196428571429,45.5305,0.0,0.0,0.0,0.0,0.0,0.0,43.68555555555556
COTTON,2005,2,43.68555555555556,-0.1822222222222222,-0.0036478127668868,44.52619047619047,44.76185185185185,0.0,0.0,0.0,0.0,0.0,0.0,50.757777777777775
COTTON,2005,3,50.757777777777775,0.9666666666666662,0.0203979561465511,48.04730158730159,45.60551851851852,0.0,0.0,0.0,0.0,0.0,0.0,52.62875
COTTON,2005,4,52.62875,-0.0812499999999998,-0.0014728431275931,52.35303571428572,47.63733333333334,0.0,0.0,0.0,0.0,0.0,0.0,55.50111111111111
COTTON,2005,5,55.50111111111111,0.2311111111111109,0.004926138312568,54.61619047619048,50.24211111111111,0.0,0.0,0.0,0.0,0.0,0.0,47.5175
COTTON,2005,6,47.5175,-1.0149999999999997,-0.0189342959731677,50.745,52.152375000000006,0.0,0.0,0.0,0.0,0.0,0.0,51.95625
COTTON,2005,7,51.95625,0.3987499999999997,0.009370290247256,50.09321428571429,52.03941666666667,0.0,0.0,0.0,0.0,0.0,0.0,49.453
COTTON,2005,8,49.453,-0.3019999999999996,-0.0061502319569884,50.54857142857143,51.3275,0.0,0.0,0.0,0.0,0.0,0.0,49.61875
COTTON,2005,9,49.61875,0.3087499999999998,0.0065666023947255,48.901964285714286,49.77970833333333,0.0,0.0,0.0,0.0,0.0,0.0,53.52875
COTTON,2005,10,53.52875,0.7874999999999996,0.015488773211922,51.81464285714286,50.49358333333333,0.0,0.0,0.0,0.0,0.0,0.0,51.23555555555556
COTTON,2005,11,51.23555555555556,-0.5755555555555555,-0.010512526531968,52.579047619047614,50.9222962962963,0.0,0.0,0.0,0.0,0.0,0.0,50.40625
COTTON,2005,12,50.40625,0.3362499999999997,0.0068779638924781,49.9175,51.076375,0.0,0.0,0.0,0.0,0.0,0.0,55.26
COTTON,2006,1,55.26,0.2537500000000001,0.0047499139497603,53.95875,52.14125,0.0,0.0,0.0,0.0,0.0,0.0,56.37625
COTTON,2006,2,56.37625,0.0662500000000001,0.0013503080627254,56.097142857142856,53.02025,0.0,0.0,0.0,0.0,0.0,0.0,54.37875
COTTON,2006,3,54.37875,-0.1074999999999999,-0.0018501427712235,55.17285714285715,53.95933333333333,0.0,0.0,0.0,0.0,0.0,0.0,53.0925
COTTON,2006,4,53.0925,-0.3537499999999998,-0.0063870406334095,53.52142857142857,54.827625,0.0,0.0,0.0,0.0,0.0,0.0,50.077
COTTON,2006,5,50.077,-0.0230000000000004,-0.0002278235244766,50.64271428571429,53.6863,0.0,0.0,0.0,0.0,0.0,0.0,52.505
COTTON,2006,6,52.505,0.0812500000000007,0.001589348164615,51.93875,52.331375,0.0,0.0,0.0,0.0,0.0,0.0,49.61375
COTTON,2006,7,49.61375,-0.1012500000000002,-0.0012660340361468,50.44571428571429,51.37695833333333,0.0,0.0,0.0,0.0,0.0,0.0,54.71333333333333
COTTON,2006,8,54.71333333333333,0.2055555555555557,0.0041034962831283,53.30714285714286,51.47251851851851,0.0,0.0,0.0,0.0,0.0,0.0,51.2575
COTTON,2006,9,51.2575,-0.3387500000000001,-0.0063557336538229,52.659107142857145,52.20520833333333,0.0,0.0,0.0,0.0,0.0,0.0,48.45666666666667
COTTON,2006,10,48.45666666666667,-0.2333333333333335,-0.0044717973651938,49.2252380952381,51.51829629629629,0.0,0.0,0.0,0.0,0.0,0.0,49.4275
COTTON,2006,11,49.4275,0.0200000000000004,0.0004455964706678,49.032678571428576,51.01716666666667,0.0,0.0,0.0,0.0,0.0,0.0,51.405
COTTON,2006,12,51.405,0.6737499999999992,0.0134905478210083,50.066785714285714,49.90775,0.0,0.0,0.0,0.0,0.0,0.0,54.59555555555556
COTTON,2007,1,54.59555555555556,0.0244444444444451,0.0005466827830787,54.20714285714286,50.641814814814815,0.0,0.0,0.0,0.0,0.0,0.0,53.27125
COTTON,2007,2,53.27125,-0.3075000000000001,-0.0056649172489024,53.84357142857143,52.10508333333333,0.0,0.0,0.0,0.0,0.0,0.0,54.88375
COTTON,2007,3,54.88375,0.29,0.0057292919992725,54.22678571428571,53.39125,0.0,0.0,0.0,0.0,0.0,0.0,52.3625
COTTON,2007,4,52.3625,-0.4300000000000006,-0.0080593475702785,53.39017857142857,53.990208333333335,0.0,0.0,0.0,0.0,0.0,0.0,47.172222222222224
COTTON,2007,5,47.172222222222224,-0.3344444444444442,-0.0060644313459291,48.42650793650794,52.41166666666666,0.0,0.0,0.0,0.0,0.0,0.0,51.30875
COTTON,2007,6,51.30875,0.4362500000000002,0.0089953813405228,49.93482142857143,51.20754166666667,0.0,0.0,0.0,0.0,0.0,0.0,61.37888888888889
COTTON,2007,7,61.37888888888889,1.5166666666666666,0.0271650625761917,57.321269841269846,51.85218518518519,0.0,0.0,0.0,0.0,0.0,0.0,61.3625
COTTON,2007,8,61.3625,-0.75,-0.0118389996879673,62.62571428571429,54.88679166666667,0.0,0.0,0.0,0.0,0.0,0.0,58.81625
COTTON,2007,9,58.81625,0.1062500000000001,0.0018429872527215,59.36946428571429,58.01916666666666,0.0,0.0,0.0,0.0,0.0,0.0,61.428
COTTON,2007,10,61.428,0.3769999999999996,0.0064879615166083,60.32157142857143,60.40893333333334,0.0,0.0,0.0,0.0,0.0,0.0,64.345
COTTON,2007,11,64.345,-0.0937499999999999,-0.0014126447230508,63.74,61.20604166666667,0.0,0.0,0.0,0.0,0.0,0.0,61.4275
COTTON,2007,12,61.4275,0.2662500000000001,0.0052856369428284,61.63017857142857,61.360625,0.0,0.0,0.0,0.0,0.0,0.0,68.825
COTTON,2008,1,68.825,0.5887499999999992,0.009083868843682,66.92107142857142,63.28308333333333,0.0,0.0,0.0,0.0,0.0,0.0,68.185
COTTON,2008,2,68.185,-0.3674999999999997,-0.0052485089014009,68.55232142857143,65.28908333333334,0.0,0.0,0.0,0.0,0.0,0.0,83.33875
COTTON,2008,3,83.33875,1.8800000000000008,0.0305593746605137,78.38553571428572,68.917625,0.0,0.0,0.0,0.0,0.0,0.0,72.15555555555555
COTTON,2008,4,72.15555555555555,-0.8777777777777784,-0.0099152656007396,74.63079365079365,72.6922962962963,0.0,0.0,0.0,0.0,0.0,0.0,68.87375
COTTON,2008,5,68.87375,-0.2937499999999993,-0.0032440240541824,70.08321428571428,73.39920833333333,0.0,0.0,0.0,0.0,0.0,0.0,66.25333333333333
COTTON,2008,6,66.25333333333333,-0.2411111111111113,-0.0027608862871745,67.10857142857142,72.42081481481482,0.0,0.0,0.0,0.0,0.0,0.0,67.94777777777777
COTTON,2008,7,67.94777777777777,0.1099999999999994,0.0018965505570353,67.75396825396825,69.06196296296297,0.0,0.0,0.0,0.0,0.0,0.0,67.67
COTTON,2008,8,67.67,-0.4187499999999993,-0.0058671075399369,68.04196428571429,67.86775,0.0,0.0,0.0,0.0,0.0,0.0,64.22200000000001
COTTON,2008,9,64.22200000000001,-0.5109999999999999,-0.0077476808052135,65.84885714285716,67.1866,0.0,0.0,0.0,0.0,0.0,0.0,53.0275
COTTON,2008,10,53.0275,-1.5912500000000005,-0.0277913154967413,57.17946428571428,64.59637500000001,0.0,0.0,0.0,0.0,0.0,0.0,42.52375
COTTON,2008,11,42.52375,-1.2487499999999994,-0.0271106558884956,46.379642857142855,59.059041666666666,0.0,0.0,0.0,0.0,0.0,0.0,43.296
COTTON,2008,12,43.296,0.3979999999999997,0.0113466944228114,42.492,51.52909999999999,0.0,0.0,0.0,0.0,0.0,0.0,49.07428571428572
COTTON,2009,1,49.07428571428572,0.4628571428571431,0.0117350621011007,46.70938775510204,46.63209523809524,0.0,0.0,0.0,0.0,0.0,0.0,48.46111111111111
COTTON,2009,2,48.46111111111111,-0.1822222222222223,-0.0034840273894562,49.08619047619048,45.6277037037037,0.0,0.0,0.0,0.0,0.0,0.0,40.94222222222223
COTTON,2009,3,40.94222222222223,-0.2444444444444448,-0.0047461494644344,42.729523809523805,45.608296296296295,0.0,0.0,0.0,0.0,0.0,0.0,47.30571428571428
COTTON,2009,4,47.30571428571428,0.7971428571428569,0.018070691536605,44.63632653061224,45.91176190476191,0.0,0.0,0.0,0.0,0.0,0.0,58.48
COTTON,2009,5,58.48,1.4887500000000005,0.0291637722330138,54.050714285714285,47.30095833333333,0.0,0.0,0.0,0.0,0.0,0.0,56.18300000000001
COTTON,2009,6,56.18300000000001,-0.4219999999999999,-0.006903047883497,57.40028571428572,50.27023333333334,0.0,0.0,0.0,0.0,0.0,0.0,56.715
COTTON,2009,7,56.715,0.5362499999999999,0.0095673905599317,56.11928571428572,54.41783333333333,0.0,0.0,0.0,0.0,0.0,0.0,60.93
COTTON,2009,8,60.93,0.2062499999999998,0.0034847900749244,59.31982142857143,57.37233333333333,0.0,0.0,0.0,0.0,0.0,0.0,57.92555555555556
COTTON,2009,9,57.92555555555556,-0.303333333333333,-0.0044692674077218,58.81952380952381,57.8257037037037,0.0,0.0,0.0,0.0,0.0,0.0,61.7525
COTTON,2009,10,61.7525,0.6712500000000006,0.0109875984358343,60.15392857142857,58.793125,0.0,0.0,0.0,0.0,0.0,0.0,67.50333333333333
COTTON,2009,11,67.50333333333333,0.1933333333333327,0.0031684057432395,66.07222222222222,61.25588888888889,0.0,0.0,0.0,0.0,0.0,0.0,71.51888888888888
COTTON,2009,12,71.51888888888888,0.8766666666666667,0.0128086810584117,69.60825396825398,64.09177777777778,0.0,0.0,0.0,0.0,0.0,0.0,73.57571428571428
COTTON,2010,1,73.57571428571428,-0.2171428571428566,-0.0027288145051293,73.54142857142857,68.00552380952381,0.0,0.0,0.0,0.0,0.0,0.0,70.436
COTTON,2010,2,70.436,0.1599999999999994,0.0026489438547714,70.62100000000001,70.3456,0.0,0.0,0.0,0.0,0.0,0.0,81.451
COTTON,2010,3,81.451,0.6079999999999997,0.0086667818358986,79.16685714285714,73.59256666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.26428571428572
COTTON,2010,4,80.26428571428572,-0.3342857142857148,-0.0041131220784899,80.67653061224489,76.12338095238094,0.0,0.0,0.0,0.0,0.0,0.0,80.34125
COTTON,2010,5,80.34125,0.2800000000000011,0.0038354751169417,79.9,78.02629166666667,0.0,0.0,0.0,0.0,0.0,0.0,79.29444444444444
COTTON,2010,6,79.29444444444444,0.1300000000000002,0.0017474378559265,79.20730158730159,80.06122222222221,0.0,0.0,0.0,0.0,0.0,0.0,80.74625
COTTON,2010,7,80.74625,-0.5475000000000012,-0.0067388366407084,81.09357142857144,80.1215,0.0,0.0,0.0,0.0,0.0,0.0,84.49777777777778
COTTON,2010,8,84.49777777777778,1.065555555555556,0.0134677369687277,82.74301587301586,80.71029629629629,0.0,0.0,0.0,0.0,0.0,0.0,90.75375
COTTON,2010,9,90.75375,0.5150000000000006,0.005904142720532,88.58357142857143,83.02179166666667,0.0,0.0,0.0,0.0,0.0,0.0,104.71875
COTTON,2010,10,104.71875,2.338749999999999,0.0241746144495608,98.30392857142856,87.85308333333333,0.0,0.0,0.0,0.0,0.0,0.0,140.922
COTTON,2010,11,140.922,3.0600000000000014,0.0264299921708075,129.95457142857143,101.31086666666666,0.0,0.0,0.0,0.0,0.0,0.0,137.80625
COTTON,2010,12,137.80625,-0.4012500000000009,-0.002422545937644,140.2955357142857,118.11033333333332,0.0,0.0,0.0,0.0,0.0,0.0,143.93375
COTTON,2011,1,143.93375,1.375,0.0098788403990529,141.20517857142858,131.2105,0.0,0.0,0.0,0.0,0.0,0.0,177.34333333333336
COTTON,2011,2,177.34333333333336,4.666666666666667,0.0294293220022463,164.70396825396827,146.15792592592595,0.0,0.0,0.0,0.0,0.0,0.0,206.34666666666664
COTTON,2011,3,206.34666666666664,1.663333333333333,0.0087884504549024,198.7120634920635,162.9327037037037,0.0,0.0,0.0,0.0,0.0,0.0,201.965
COTTON,2011,4,201.965,-0.651250000000001,-0.0028806851629865,202.83589285714288,181.07116666666667,0.0,0.0,0.0,0.0,0.0,0.0,159.87444444444446
COTTON,2011,5,159.87444444444446,-6.158888888888886,-0.0344164909458303,178.01634920634922,190.3011111111111,0.0,0.0,0.0,0.0,0.0,0.0,154.65375
COTTON,2011,6,154.65375,0.7162499999999987,0.0060464428520897,154.25464285714287,183.5755,0.0,0.0,0.0,0.0,0.0,0.0,138.52125
COTTON,2011,7,138.52125,-5.43,-0.0396170250981478,149.4542857142857,169.05795833333332,0.0,0.0,0.0,0.0,0.0,0.0,101.761
COTTON,2011,8,101.761,-0.5870000000000004,-0.0054377336996439,108.34628571428571,143.15550000000002,0.0,0.0,0.0,0.0,0.0,0.0,108.65125
COTTON,2011,9,108.65125,1.25,0.0121408601746663,104.46875,125.202625,0.0,0.0,0.0,0.0,0.0,0.0,101.32625
COTTON,2011,10,101.32625,-1.2762499999999994,-0.0109967239493681,104.49392857142858,112.032875,0.0,0.0,0.0,0.0,0.0,0.0,98.33777777777776
COTTON,2011,11,98.33777777777776,-0.1411111111111122,-0.0013373762299439,99.46857142857144,102.89225925925926,0.0,0.0,0.0,0.0,0.0,0.0,91.01375
COTTON,2011,12,91.01375,-1.5099999999999998,-0.0155798855444709,94.05910714285714,100.68304166666668,0.0,0.0,0.0,0.0,0.0,0.0,96.035
COTTON,2012,1,96.035,1.06625,0.0122791890044396,93.78732142857145,97.303375,0.0,0.0,0.0,0.0,0.0,0.0,93.67875
COTTON,2012,2,93.67875,-0.6349999999999998,-0.0066416507522055,95.09660714285717,95.29833333333332,0.0,0.0,0.0,0.0,0.0,0.0,89.8325
COTTON,2012,3,89.8325,-0.3262499999999999,-0.0033488815547618,90.92535714285714,93.37133333333333,0.0,0.0,0.0,0.0,0.0,0.0,90.63888888888889
COTTON,2012,4,90.63888888888889,0.5555555555555556,0.0064426821111071,90.22031746031746,92.53622222222222,0.0,0.0,0.0,0.0,0.0,0.0,84.91555555555556
COTTON,2012,5,84.91555555555556,-1.558888888888889,-0.0177390357395478,87.65206349206349,90.55477777777776,0.0,0.0,0.0,0.0,0.0,0.0,71.41875
COTTON,2012,6,71.41875,-0.4250000000000007,-0.0038913091980795,74.75214285714286,85.66929166666667,0.0,0.0,0.0,0.0,0.0,0.0,71.14
COTTON,2012,7,71.14,-0.6899999999999993,-0.0093417701255521,72.31730158730159,80.54677777777778,0.0,0.0,0.0,0.0,0.0,0.0,73.47375
COTTON,2012,8,73.47375,0.4425000000000008,0.0064513566125786,71.84785714285715,75.43424999999999,0.0,0.0,0.0,0.0,0.0,0.0,74.975
COTTON,2012,9,74.975,-0.0087500000000009,9.008578258313648e-05,75.04928571428572,72.9855,0.0,0.0,0.0,0.0,0.0,0.0,70.584
COTTON,2012,10,70.584,-0.1469999999999998,-0.0018837817048706,71.57385714285715,72.70676666666667,0.0,0.0,0.0,0.0,0.0,0.0,70.07625
COTTON,2012,11,70.07625,-0.0600000000000005,-0.0007978255758875,70.46785714285714,72.408,0.0,0.0,0.0,0.0,0.0,0.0,73.29125
COTTON,2012,12,73.29125,0.5300000000000011,0.0073830454428788,71.74839285714286,71.83137500000001,0.0,0.0,0.0,0.0,0.0,0.0,75.28
COTTON,2013,1,75.28,0.0624999999999999,0.00084481126968,74.85142857142857,71.97241666666667,0.0,0.0,0.0,0.0,0.0,0.0,82.09375
COTTON,2013,2,82.09375,0.7737499999999997,0.0104339738635851,79.51196428571428,74.18733333333334,0.0,0.0,0.0,0.0,0.0,0.0,86.0275
COTTON,2013,3,86.0275,0.6899999999999995,0.0082226934936706,84.28214285714286,77.80516666666666,0.0,0.0,0.0,0.0,0.0,0.0,86.623
COTTON,2013,4,86.623,-0.175,-0.0019587224110852,87.0987142857143,82.12303333333332,0.0,0.0,0.0,0.0,0.0,0.0,85.32000000000001
COTTON,2013,5,85.32000000000001,0.1125000000000007,0.0014982522125917,84.83928571428572,84.846375,0.0,0.0,0.0,0.0,0.0,0.0,85.6175
COTTON,2013,6,85.6175,0.4474999999999998,0.0053619553642058,85.28803571428571,85.76766666666666,0.0,0.0,0.0,0.0,0.0,0.0,84.531
COTTON,2013,7,84.531,-0.4930000000000006,-0.0052835937349808,85.19071428571428,85.47346666666667,0.0,0.0,0.0,0.0,0.0,0.0,87.42999999999999
COTTON,2013,8,87.42999999999999,0.6162500000000009,0.007121729426883,86.05785714285715,85.39795833333334,0.0,0.0,0.0,0.0,0.0,0.0,83.80333333333334
COTTON,2013,9,83.80333333333334,-0.4644444444444452,-0.0049553801511017,85.18539682539682,85.49862962962963,0.0,0.0,0.0,0.0,0.0,0.0,83.89333333333333
COTTON,2013,10,83.89333333333333,-0.2788888888888878,-0.0031898150088222,84.48507936507936,85.16381481481481,0.0,0.0,0.0,0.0,0.0,0.0,76.75375
COTTON,2013,11,76.75375,-0.6862500000000011,-0.0080484890132811,78.92160714285714,83.67254166666666,0.0,0.0,0.0,0.0,0.0,0.0,79.61111111111111
COTTON,2013,12,79.61111111111111,0.5755555555555563,0.0072235472261949,78.1631746031746,81.24914814814815,0.0,0.0,0.0,0.0,0.0,0.0,83.40285714285714
COTTON,2014,1,83.40285714285714,-0.0671428571428569,-0.0007473367160875,82.68591836734694,80.66847619047618,0.0,0.0,0.0,0.0,0.0,0.0,86.765
COTTON,2014,2,86.765,0.7225000000000001,0.0085405519605212,85.02857142857142,80.95112499999999,0.0,0.0,0.0,0.0,0.0,0.0,90.06375
COTTON,2014,3,90.06375,0.4787499999999998,0.005356238930024,88.72357142857143,83.72858333333333,0.0,0.0,0.0,0.0,0.0,0.0,90.87222222222222
COTTON,2014,4,90.87222222222222,-0.3533333333333341,-0.003826412406022,91.32714285714286,87.24766666666667,0.0,0.0,0.0,0.0,0.0,0.0,93.14125
COTTON,2014,5,93.14125,0.285,0.0034098638202899,92.26,89.78695833333333,0.0,0.0,0.0,0.0,0.0,0.0,85.79777777777778
COTTON,2014,6,85.79777777777778,-0.6311111111111103,-0.0069234465340399,88.08603174603175,90.4492962962963,0.0,0.0,0.0,0.0,0.0,0.0,74.29444444444444
COTTON,2014,7,74.29444444444444,-1.8755555555555563,-0.0233982323774335,78.85761904761904,87.39574074074073,0.0,0.0,0.0,0.0,0.0,0.0,63.5475
COTTON,2014,8,63.5475,-0.7137499999999992,-0.0102267409726607,66.61035714285714,80.69333333333334,0.0,0.0,0.0,0.0,0.0,0.0,67.937
COTTON,2014,9,67.937,0.7579999999999998,0.0117144414130544,66.15799999999999,73.10073333333334,0.0,0.0,0.0,0.0,0.0,0.0,64.15625
COTTON,2014,10,64.15625,-0.8137500000000006,-0.0111634251871597,65.95625,67.73108333333333,0.0,0.0,0.0,0.0,0.0,0.0,63.0725
COTTON,2014,11,63.0725,-0.2699999999999996,-0.0041614939715846,63.80607142857143,65.29941666666667,0.0,0.0,0.0,0.0,0.0,0.0,60.468
COTTON,2014,12,60.468,-0.1399999999999998,-0.0022074237875907,61.243857142857145,64.27106666666666,0.0,0.0,0.0,0.0,0.0,0.0,60.28142857142858
COTTON,2015,1,60.28142857142858,-0.115714285714286,-0.0018527665987472,60.23448979591837,62.34209523809523,0.0,0.0,0.0,0.0,0.0,0.0,61.69555555555556
COTTON,2015,2,61.69555555555556,0.3055555555555556,0.0050591389910082,61.05952380952382,61.315259259259264,0.0,0.0,0.0,0.0,0.0,0.0,62.49666666666667
COTTON,2015,3,62.49666666666667,-0.1399999999999998,-0.0021375191051504,62.80730158730158,61.275888888888886,0.0,0.0,0.0,0.0,0.0,0.0,65.14857142857143
COTTON,2015,4,65.14857142857143,0.548571428571429,0.0088421547436082,63.2161224489796,61.9567619047619,0.0,0.0,0.0,0.0,0.0,0.0,66.11874999999999
COTTON,2015,5,66.11874999999999,-0.0050000000000007,1.8096303031749647e-06,66.19946428571428,63.42133333333334,0.0,0.0,0.0,0.0,0.0,0.0,64.356
COTTON,2015,6,64.356,-0.0950000000000002,-0.0013691638440229,64.76457142857143,64.36126666666667,0.0,0.0,0.0,0.0,0.0,0.0,65.7125
COTTON,2015,7,65.7125,0.1800000000000015,0.0028725315764012,65.31089285714286,65.13366666666667,0.0,0.0,0.0,0.0,0.0,0.0,64.10374999999999
COTTON,2015,8,64.10374999999999,0.0249999999999985,0.0005598628366018,64.65785714285714,65.11099999999999,0.0,0.0,0.0,0.0,0.0,0.0,63.35555555555556
COTTON,2015,9,63.35555555555556,-0.1799999999999989,-0.0027055426507948,63.451587301587296,64.50048148148147,0.0,0.0,0.0,0.0,0.0,0.0,60.97125
COTTON,2015,10,60.97125,-0.3000000000000007,-0.0043870695658767,61.69696428571429,63.72529166666666,0.0,0.0,0.0,0.0,0.0,0.0,62.14
COTTON,2015,11,62.14,0.0166666666666672,0.0003241379432667,62.02936507936508,62.7504074074074,0.0,0.0,0.0,0.0,0.0,0.0,62.92888888888889
COTTON,2015,12,62.92888888888889,0.2077777777777775,0.003454278002416,62.38031746031746,62.2495925925926,0.0,0.0,0.0,0.0,0.0,0.0,61.887142857142855
COTTON,2016,1,61.887142857142855,-0.3028571428571425,-0.0047980412396714,62.73571428571428,62.1755238095238,0.0,0.0,0.0,0.0,0.0,0.0,60.06699999999999
COTTON,2016,2,60.06699999999999,-0.2690000000000004,-0.0043982096035788,60.88842857142858,62.024766666666665,0.0,0.0,0.0,0.0,0.0,0.0,57.92666666666667
COTTON,2016,3,57.92666666666667,-0.1944444444444444,-0.0032824497139609,58.42349206349206,60.96,0.0,0.0,0.0,0.0,0.0,0.0,59.64125
COTTON,2016,4,59.64125,0.5449999999999999,0.0093084861170005,58.54178571428571,59.72525,0.0,0.0,0.0,0.0,0.0,0.0,61.82222222222222
COTTON,2016,5,61.82222222222222,-0.0866666666666668,-0.0012581410805059,61.608253968253976,59.605259259259256,0.0,0.0,0.0,0.0,0.0,0.0,64.60625
COTTON,2016,6,64.60625,0.5025000000000005,0.0081806981234481,63.01464285714286,60.50258333333333,0.0,0.0,0.0,0.0,0.0,0.0,65.455
COTTON,2016,7,65.455,0.7987500000000001,0.0120475258043068,64.65946428571428,62.22775,0.0,0.0,0.0,0.0,0.0,0.0,73.561
COTTON,2016,8,73.561,-0.1260000000000005,-0.0015176967778399,72.20857142857143,65.71863333333333,0.0,0.0,0.0,0.0,0.0,0.0,68.34
COTTON,2016,9,68.34,-0.3637499999999996,-0.005180770742397,69.60375,68.31675,0.0,0.0,0.0,0.0,0.0,0.0,68.12625
COTTON,2016,10,68.12625,0.25,0.0038344468791786,68.36660714285713,69.42045833333333,0.0,0.0,0.0,0.0,0.0,0.0,68.50333333333333
COTTON,2016,11,68.50333333333333,-0.058888888888889,-0.0008222250212449,68.22555555555556,69.72407407407407,0.0,0.0,0.0,0.0,0.0,0.0,71.8125
COTTON,2016,12,71.8125,0.40625,0.0059681178790055,70.70964285714285,68.992875,0.0,0.0,0.0,0.0,0.0,0.0,72.88222222222223
COTTON,2017,1,72.88222222222223,0.0722222222222228,0.0011033433052061,72.40619047619047,69.96300000000001,0.0,0.0,0.0,0.0,0.0,0.0,75.89125
COTTON,2017,2,75.89125,0.4349999999999987,0.0060834752548136,74.93535714285714,71.83595833333334,0.0,0.0,0.0,0.0,0.0,0.0,77.03875
COTTON,2017,3,77.03875,0.1837500000000016,0.0024856458005393,76.43821428571428,73.85920833333333,0.0,0.0,0.0,0.0,0.0,0.0,74.75625
COTTON,2017,4,74.75625,-0.3200000000000003,-0.0041232653732174,75.68642857142856,75.05449999999999,0.0,0.0,0.0,0.0,0.0,0.0,79.462
COTTON,2017,5,79.462,0.7450000000000003,0.010005100927886,78.14414285714285,76.43083333333333,0.0,0.0,0.0,0.0,0.0,0.0,76.22625
COTTON,2017,6,76.22625,-0.8812500000000014,-0.0109826487853775,77.46553571428572,77.13933333333333,0.0,0.0,0.0,0.0,0.0,0.0,71.9425
COTTON,2017,7,71.9425,-0.875,-0.0115056674074334,74.10303571428571,76.51458333333333,0.0,0.0,0.0,0.0,0.0,0.0,70.99
COTTON,2017,8,70.99,0.1233333333333332,0.0019887902822245,70.86269841269842,75.06781481481481,0.0,0.0,0.0,0.0,0.0,0.0,73.8325
COTTON,2017,9,73.8325,0.1837499999999998,0.002999354993679,72.62071428571429,73.28875,0.0,0.0,0.0,0.0,0.0,0.0,68.80555555555556
COTTON,2017,10,68.80555555555556,-0.3188888888888878,-0.0044910796753701,70.44,71.70422222222221,0.0,0.0,0.0,0.0,0.0,0.0,68.6075
COTTON,2017,11,68.6075,0.1512499999999992,0.0022458136154924,68.64625,70.64266666666667,0.0,0.0,0.0,0.0,0.0,0.0,74.30625
COTTON,2017,12,74.30625,0.4824999999999999,0.0073234162923594,72.44142857142857,70.93204166666666,0.0,0.0,0.0,0.0,0.0,0.0,79.26
COTTON,2018,1,79.26,0.9744444444444456,0.0129609008029847,76.94349206349207,72.0127037037037,0.0,0.0,0.0,0.0,0.0,0.0,76.765
COTTON,2018,2,76.765,-0.6537500000000005,-0.0081403926517153,78.29821428571428,74.57758333333334,0.0,0.0,0.0,0.0,0.0,0.0,83.9575
COTTON,2018,3,83.9575,0.8537499999999998,0.0111883356314237,81.04607142857142,77.60879166666668,0.0,0.0,0.0,0.0,0.0,0.0,82.41111111111111
COTTON,2018,4,82.41111111111111,0.0455555555555551,0.0007246745531151,82.67555555555556,80.10229629629629,0.0,0.0,0.0,0.0,0.0,0.0,85.26
COTTON,2018,5,85.26,0.1033333333333341,0.0012925845356043,84.6784126984127,81.93781481481481,0.0,0.0,0.0,0.0,0.0,0.0,93.10125
COTTON,2018,6,93.10125,1.3237499999999986,0.0154823313674728,89.7219642857143,85.00470833333333,0.0,0.0,0.0,0.0,0.0,0.0,85.87
